idx,p_yes,rank_yes,rank_no
25016,4.9188031425728695e-08,8,1
25017,6.260886920017583e-08,4,1
25018,4.177274348649007e-08,9,1
25019,2.9750406582707e-08,6,1
25020,2.2571153749595396e-05,5,1
25021,2.5696643206174485e-05,4,1
25022,2.839108788066369e-07,3,1
25023,3.470859724075126e-07,3,1
25024,1.492198697938818e-09,11,1
25025,1.1042665670757401e-09,8,1
25026,4.5670353610027803e-10,12,1
25027,6.52699505554466e-10,9,1
25028,2.769599882768148e-09,6,1
25029,1.0990659493614885e-09,6,1
25030,5.838854399975446e-10,10,1
25031,4.966906330672316e-10,9,1
25032,1.1131695600852254e-06,4,1
25033,3.7747258829767816e-07,3,1
25034,3.121147429396842e-08,8,1
25035,4.126009400806652e-08,4,1
25036,0.9999997615814209,1,2
25037,0.9992573261260986,1,2
25038,1.0,1,6
25039,0.9998996257781982,1,2
25040,1.9790462602031766e-08,7,1
25041,1.5527142238624947e-07,3,1
25042,8.827896635921206e-09,6,1
25043,2.5425951122315382e-08,2,1
25044,2.6057978175231256e-07,3,1
25045,5.880280440351271e-08,4,1
25046,3.377037671725702e-08,6,1
25047,1.5446762091642086e-08,6,1
25048,3.2521839443688805e-08,2,1
25049,5.1520590460540916e-08,2,1
25050,1.2170477070583274e-08,4,1
25051,1.0221804735977003e-08,3,1
25052,0.9999998807907104,1,4
25053,1.2734204801745364e-08,4,1
25054,0.9999969601631165,1,3
25055,4.935577280207326e-08,3,1
25056,4.047352231140167e-09,10,1
25057,3.6672971326368042e-09,9,1
25058,5.354941379209777e-09,8,1
25059,3.199796205777261e-09,6,1
25060,3.7197827396084904e-07,6,1
25061,5.0812570151492764e-08,2,1
25062,7.21492767752352e-08,4,1
25063,2.63299089198199e-08,2,1
25064,1.2223193834870472e-06,4,1
25065,3.891323956395354e-07,3,1
25066,1.4662160197076446e-07,5,1
25067,6.951655961984216e-08,3,1
25068,1.0551490348120751e-08,7,1
25069,1.355582757156526e-08,7,1
25070,5.111981948857647e-09,9,1
25071,4.750390303343011e-09,7,1
25072,0.9999945759773254,1,3
25073,1.2167905083515507e-07,3,1
25074,0.948925793170929,1,2
25075,1.4146336013709515e-07,3,1
25076,1.343720601454379e-08,5,1
25077,1.3144096477901712e-08,4,1
25078,0.00037366076139733195,2,1
25079,1.0201001714449376e-06,2,1
25080,1.0698228152250522e-06,3,1
25081,1.615427026990801e-05,2,1
25082,0.9998631477355957,1,2
25083,1.3194430721341632e-06,2,1
25084,1.1022070793842431e-06,4,1
25085,3.928641234551833e-08,6,1
25086,7.677599711541916e-08,5,1
25087,4.8914273520495044e-08,3,1
25088,2.1863122423582126e-09,8,1
25089,1.9104922088786225e-09,8,1
25090,2.2544228706067315e-09,8,1
25091,2.1205830424975147e-09,6,1
25092,3.241914555474068e-06,4,1
25093,2.2071546368351846e-07,4,1
25094,4.326942416810198e-06,3,1
25095,8.534355799838522e-08,4,1
25096,1.0397102734316377e-08,8,1
25097,8.581753974112871e-09,6,1
25098,2.0948514034557775e-08,3,1
25099,1.4168499262723344e-08,5,1
25100,1.4698329664497578e-08,9,1
25101,1.66107199106591e-08,5,1
25102,1.1038018499220925e-08,8,1
25103,7.2166450593158515e-09,6,1
25104,5.124597990402435e-08,4,1
25105,2.8115044514720466e-08,3,1
25106,8.108771112347313e-07,3,1
25107,3.4458187769814685e-07,2,1
25108,1.015309791796426e-08,8,1
25109,3.030818263027868e-09,7,1
25110,4.427369137971482e-09,9,1
25111,2.9095768017128876e-09,7,1
25112,0.9999998807907104,1,3
25113,0.9589520692825317,1,2
25114,1.0,1,5
25115,0.9999912977218628,1,2
25116,4.047375767868289e-09,10,1
25117,3.6673530878772453e-09,9,1
25118,5.354757526276899e-09,8,1
25119,3.1998572680436155e-09,6,1
25120,3.7202156022431154e-07,6,1
25121,5.081363951831008e-08,2,1
25122,7.214541852818002e-08,4,1
25123,2.6330358338100268e-08,2,1
25124,1.2222587884025415e-06,4,1
25125,3.8913461253287096e-07,3,1
25126,1.4662495573247725e-07,5,1
25127,6.951722042458641e-08,3,1
25128,1.055116882753282e-08,7,1
25129,1.3556009648141298e-08,7,1
25130,5.11206010855858e-09,9,1
25131,4.75048089754182e-09,7,1
25132,0.9999945759773254,1,3
25133,1.2168183616267925e-07,3,1
25134,0.9489241242408752,1,2
25135,1.4145716420443932e-07,3,1
25136,1.3436898704810574e-08,5,1
25137,1.3144297206224564e-08,4,1
25138,0.0003736821236088872,2,1
25139,1.0200691349382396e-06,2,1
25140,1.069863742486632e-06,3,1
25141,1.615383916941937e-05,2,1
25142,0.9998631477355957,1,2
25143,1.3193724726079381e-06,2,1
25144,1.102221858673147e-06,4,1
25145,3.928641234551833e-08,6,1
25146,7.677424207486183e-08,5,1
25147,4.8914273520495044e-08,3,1
25148,2.1863122423582126e-09,8,1
25149,1.9104922088786225e-09,8,1
25150,2.2544228706067315e-09,8,1
25151,2.1205830424975147e-09,6,1
25152,3.241914555474068e-06,4,1
25153,2.2071546368351846e-07,4,1
25154,4.326942416810198e-06,3,1
25155,8.534355799838522e-08,4,1
25156,1.0397102734316377e-08,8,1
25157,8.581753974112871e-09,6,1
25158,2.0948514034557775e-08,3,1
25159,1.4168499262723344e-08,5,1
25160,1.4698329664497578e-08,9,1
25161,1.66107199106591e-08,5,1
25162,1.1038018499220925e-08,8,1
25163,7.2166450593158515e-09,6,1
25164,5.124597990402435e-08,4,1
25165,2.8115044514720466e-08,3,1
25166,8.108771112347313e-07,3,1
25167,3.4458187769814685e-07,2,1
25168,1.015309791796426e-08,8,1
25169,3.030818263027868e-09,7,1
25170,4.427369137971482e-09,9,1
25171,2.9095768017128876e-09,7,1
25172,2.558201117608405e-07,3,1
25173,3.4055027686719086e-09,6,1
25174,4.079809150425717e-05,3,1
25175,8.489514868870174e-08,4,1
25176,4.047375767868289e-09,10,1
25177,3.6673530878772453e-09,9,1
25178,5.354757526276899e-09,8,1
25179,3.1998572680436155e-09,6,1
25180,3.7202156022431154e-07,6,1
25181,5.081363951831008e-08,2,1
25182,7.214541852818002e-08,4,1
25183,2.6330358338100268e-08,2,1
25184,1.2222587884025415e-06,4,1
25185,3.8913461253287096e-07,3,1
25186,1.4662495573247725e-07,5,1
25187,6.951722042458641e-08,3,1
25188,1.055116882753282e-08,7,1
25189,1.3556009648141298e-08,7,1
25190,5.11206010855858e-09,9,1
25191,4.75048089754182e-09,7,1
25192,0.9999945759773254,1,3
25193,1.2168183616267925e-07,3,1
25194,0.9489241242408752,1,2
25195,1.4145716420443932e-07,3,1
25196,1.3436898704810574e-08,5,1
25197,1.3144297206224564e-08,4,1
25198,0.0003736821236088872,2,1
25199,1.0200691349382396e-06,2,1
25200,1.069863742486632e-06,3,1
25201,1.615383916941937e-05,2,1
25202,0.9998631477355957,1,2
25203,1.3193724726079381e-06,2,1
25204,1.102221858673147e-06,4,1
25205,3.928641234551833e-08,6,1
25206,7.677424207486183e-08,5,1
25207,4.8914273520495044e-08,3,1
25208,2.1863122423582126e-09,8,1
25209,1.9104922088786225e-09,8,1
25210,2.2544228706067315e-09,8,1
25211,2.1205830424975147e-09,6,1
25212,3.241914555474068e-06,4,1
25213,2.2071546368351846e-07,4,1
25214,4.326942416810198e-06,3,1
25215,8.534355799838522e-08,4,1
25216,1.0397102734316377e-08,8,1
25217,8.581753974112871e-09,6,1
25218,2.0948514034557775e-08,3,1
25219,1.4168499262723344e-08,5,1
25220,1.4698329664497578e-08,9,1
25221,1.66107199106591e-08,5,1
25222,1.1038018499220925e-08,8,1
25223,7.2166450593158515e-09,6,1
25224,5.124597990402435e-08,4,1
25225,2.8115044514720466e-08,3,1
25226,8.108771112347313e-07,3,1
25227,3.4458187769814685e-07,2,1
25228,1.015309791796426e-08,8,1
25229,3.030818263027868e-09,7,1
25230,4.427369137971482e-09,9,1
25231,2.9095768017128876e-09,7,1
25232,4.892620836471906e-06,3,1
25233,1.1500709717893187e-08,4,1
25234,0.0005465691210702062,2,1
25235,6.9839871663646136e-09,5,1
25236,4.047375767868289e-09,10,1
25237,3.6673530878772453e-09,9,1
25238,5.354757526276899e-09,8,1
25239,3.1998572680436155e-09,6,1
25240,3.7202156022431154e-07,6,1
25241,5.081363951831008e-08,2,1
25242,7.214541852818002e-08,4,1
25243,2.6330358338100268e-08,2,1
25244,1.2222587884025415e-06,4,1
25245,3.8913461253287096e-07,3,1
25246,1.4662495573247725e-07,5,1
25247,6.951722042458641e-08,3,1
25248,1.055116882753282e-08,7,1
25249,1.3556009648141298e-08,7,1
25250,5.11206010855858e-09,9,1
25251,4.75048089754182e-09,7,1
25252,0.9999945759773254,1,3
25253,1.2168183616267925e-07,3,1
25254,0.9489241242408752,1,2
25255,1.4145716420443932e-07,3,1
25256,1.3436898704810574e-08,5,1
25257,1.3144297206224564e-08,4,1
25258,0.0003736821236088872,2,1
25259,1.0200691349382396e-06,2,1
25260,1.069863742486632e-06,3,1
25261,1.615383916941937e-05,2,1
25262,0.9998631477355957,1,2
25263,1.3193724726079381e-06,2,1
25264,1.102221858673147e-06,4,1
25265,3.928641234551833e-08,6,1
25266,7.677424207486183e-08,5,1
25267,4.8914273520495044e-08,3,1
25268,2.1863122423582126e-09,8,1
25269,1.9104922088786225e-09,8,1
25270,2.2544228706067315e-09,8,1
25271,2.1205830424975147e-09,6,1
25272,3.241914555474068e-06,4,1
25273,2.2071546368351846e-07,4,1
25274,4.326942416810198e-06,3,1
25275,8.534355799838522e-08,4,1
25276,1.0397102734316377e-08,8,1
25277,8.581753974112871e-09,6,1
25278,2.0948514034557775e-08,3,1
25279,1.4168499262723344e-08,5,1
25280,1.4698329664497578e-08,9,1
25281,1.66107199106591e-08,5,1
25282,1.1038018499220925e-08,8,1
25283,7.2166450593158515e-09,6,1
25284,5.124597990402435e-08,4,1
25285,2.8115044514720466e-08,3,1
25286,8.108771112347313e-07,3,1
25287,3.4458187769814685e-07,2,1
25288,1.015309791796426e-08,8,1
25289,3.030818263027868e-09,7,1
25290,4.427369137971482e-09,9,1
25291,2.9095768017128876e-09,7,1
25292,1.0,1,4
25293,1.0,1,5
25294,1.0,1,5
25295,1.0,1,5
25296,2.1758557977591408e-07,3,1
25297,5.0772850812563775e-08,3,1
25298,2.653246866657355e-08,3,1
25299,1.71657106307066e-08,4,1
25300,0.00019872008124366403,3,1
25301,1.978274121938739e-05,2,1
25302,0.005150663200765848,2,1
25303,0.00011190420627826825,2,1
25304,2.7546914083131924e-08,2,1
25305,1.5766902450309317e-08,5,1
25306,1.3146327582091999e-08,3,1
25307,9.150402213720099e-09,5,1
25308,0.9999994039535522,1,3
25309,0.9999996423721313,1,2
25310,0.9994180202484131,1,2
25311,0.911634624004364,1,2
25312,0.9998525381088257,1,2
25313,0.9916172623634338,1,2
25314,4.488437639338372e-07,3,1
25315,4.480827192310244e-05,2,1
25316,4.183707005722681e-06,4,1
25317,1.353185666630452e-06,4,1
25318,1.7190360779295588e-07,3,1
25319,2.0020205226956023e-07,3,1
25320,5.917273426803149e-08,7,1
25321,1.159668840955419e-07,5,1
25322,5.952134340958537e-09,8,1
25323,8.079100055624622e-09,8,1
25324,4.330193803525617e-07,3,1
25325,6.529604235083752e-08,3,1
25326,6.849348199722272e-09,6,1
25327,7.938007584584739e-09,7,1
25328,3.0212618185032625e-08,6,1
25329,3.248631941232816e-08,6,1
25330,1.633467761052998e-08,7,1
25331,6.845237976449425e-08,2,1
25332,5.17626040164032e-06,4,1
25333,2.0277009298297344e-06,4,1
25334,2.0061298755535972e-07,3,1
25335,1.8488181297016126e-07,3,1
25336,1.1615278516785565e-08,7,1
25337,5.349888532180103e-09,5,1
25338,2.6094864047365718e-09,9,1
25339,2.3468058607534203e-09,7,1
25340,4.5763016487399e-07,3,1
25341,1.0849372955590297e-07,5,1
25342,1.6848986206241534e-08,8,1
25343,2.17115818657021e-08,6,1
25344,1.3485612271324499e-07,6,1
25345,1.3602534920664766e-07,4,1
25346,2.4890601579841132e-08,6,1
25347,5.9485515180313087e-08,4,1
25348,6.926705395926547e-07,3,1
25349,2.716773224165081e-06,3,1
25350,3.286649885581028e-08,5,1
25351,3.820617422434225e-08,3,1
25352,3.69935401067778e-06,4,1
25353,2.6389699314677273e-07,5,1
25354,4.192863301000216e-08,8,1
25355,7.627725295833443e-08,6,1
25356,4.9042578211810905e-06,3,1
25357,2.8702794452328817e-07,3,1
25358,3.679589610783296e-08,9,1
25359,6.165078758613163e-08,6,1
25360,1.0,1,5
25361,1.0,1,6
25362,1.0,1,6
25363,1.0,1,6
25364,0.9998525381088257,1,2
25365,0.9916166067123413,1,2
25366,4.488334752750234e-07,3,1
25367,4.4805023208027706e-05,2,1
25368,4.183810688118683e-06,4,1
25369,1.353177935925487e-06,4,1
25370,1.7190328094329743e-07,3,1
25371,2.0020893032324238e-07,3,1
25372,5.917285150758289e-08,7,1
25373,1.1596644355904573e-07,5,1
25374,5.952224935157346e-09,8,1
25375,8.07922351242496e-09,8,1
25376,4.3301523078298487e-07,3,1
25377,6.529803897592501e-08,3,1
25378,6.849335321135186e-09,6,1
25379,7.938280255359587e-09,7,1
25380,3.021331096419999e-08,6,1
25381,3.248631941232816e-08,6,1
25382,1.633533130984688e-08,7,1
25383,6.845525035714672e-08,2,1
25384,5.176279955776408e-06,4,1
25385,2.0277163912396645e-06,4,1
25386,2.0060953431766393e-07,3,1
25387,1.8488357511614595e-07,3,1
25388,1.1615587602875621e-08,7,1
25389,5.350041298868291e-09,5,1
25390,2.609456650759512e-09,9,1
25391,2.346774774508731e-09,7,1
25392,4.576144760903844e-07,3,1
25393,1.0849248610611539e-07,5,1
25394,1.6849275752406356e-08,8,1
25395,2.1710214070935763e-08,6,1
25396,1.3485612271324499e-07,6,1
25397,1.3602534920664766e-07,4,1
25398,2.4890601579841132e-08,6,1
25399,5.9485515180313087e-08,4,1
25400,6.926705395926547e-07,3,1
25401,2.716773224165081e-06,3,1
25402,3.286649885581028e-08,5,1
25403,3.820617422434225e-08,3,1
25404,3.69935401067778e-06,4,1
25405,2.6389699314677273e-07,5,1
25406,4.192863301000216e-08,8,1
25407,7.627725295833443e-08,6,1
25408,4.9042578211810905e-06,3,1
25409,2.8702794452328817e-07,3,1
25410,3.679589610783296e-08,9,1
25411,6.165078758613163e-08,6,1
25412,1.0,1,5
25413,1.0,1,9
25414,1.0,1,4
25415,1.0,1,7
25416,0.9998525381088257,1,2
25417,0.9916166067123413,1,2
25418,4.488334752750234e-07,3,1
25419,4.4805023208027706e-05,2,1
25420,4.183810688118683e-06,4,1
25421,1.353177935925487e-06,4,1
25422,1.7190328094329743e-07,3,1
25423,2.0020893032324238e-07,3,1
25424,5.917285150758289e-08,7,1
25425,1.1596644355904573e-07,5,1
25426,5.952224935157346e-09,8,1
25427,8.07922351242496e-09,8,1
25428,4.3301523078298487e-07,3,1
25429,6.529803897592501e-08,3,1
25430,6.849335321135186e-09,6,1
25431,7.938280255359587e-09,7,1
25432,3.021331096419999e-08,6,1
25433,3.248631941232816e-08,6,1
25434,1.633533130984688e-08,7,1
25435,6.845525035714672e-08,2,1
25436,5.176279955776408e-06,4,1
25437,2.0277163912396645e-06,4,1
25438,2.0060953431766393e-07,3,1
25439,1.8488357511614595e-07,3,1
25440,1.1615587602875621e-08,7,1
25441,5.350041298868291e-09,5,1
25442,2.609456650759512e-09,9,1
25443,2.346774774508731e-09,7,1
25444,4.576144760903844e-07,3,1
25445,1.0849248610611539e-07,5,1
25446,1.6849275752406356e-08,8,1
25447,2.1710214070935763e-08,6,1
25448,1.3485612271324499e-07,6,1
25449,1.3602534920664766e-07,4,1
25450,2.4890601579841132e-08,6,1
25451,5.9485515180313087e-08,4,1
25452,6.926705395926547e-07,3,1
25453,2.716773224165081e-06,3,1
25454,3.286649885581028e-08,5,1
25455,3.820617422434225e-08,3,1
25456,3.69935401067778e-06,4,1
25457,2.6389699314677273e-07,5,1
25458,4.192863301000216e-08,8,1
25459,7.627725295833443e-08,6,1
25460,4.9042578211810905e-06,3,1
25461,2.8702794452328817e-07,3,1
25462,3.679589610783296e-08,9,1
25463,6.165078758613163e-08,6,1
25464,1.0,1,2
25465,1.0,1,5
25466,0.9999998807907104,1,2
25467,1.0,1,2
25468,0.9998525381088257,1,2
25469,0.9916166067123413,1,2
25470,4.488334752750234e-07,3,1
25471,4.4805023208027706e-05,2,1
25472,4.183810688118683e-06,4,1
25473,1.353177935925487e-06,4,1
25474,1.7190328094329743e-07,3,1
25475,2.0020893032324238e-07,3,1
25476,5.917285150758289e-08,7,1
25477,1.1596644355904573e-07,5,1
25478,5.952224935157346e-09,8,1
25479,8.07922351242496e-09,8,1
25480,4.3301523078298487e-07,3,1
25481,6.529803897592501e-08,3,1
25482,6.849335321135186e-09,6,1
25483,7.938280255359587e-09,7,1
25484,3.021331096419999e-08,6,1
25485,3.248631941232816e-08,6,1
25486,1.633533130984688e-08,7,1
25487,6.845525035714672e-08,2,1
25488,5.176279955776408e-06,4,1
25489,2.0277163912396645e-06,4,1
25490,2.0060953431766393e-07,3,1
25491,1.8488357511614595e-07,3,1
25492,1.1615587602875621e-08,7,1
25493,5.350041298868291e-09,5,1
25494,2.609456650759512e-09,9,1
25495,2.346774774508731e-09,7,1
25496,4.576144760903844e-07,3,1
25497,1.0849248610611539e-07,5,1
25498,1.6849275752406356e-08,8,1
25499,2.1710214070935763e-08,6,1
25500,1.3485612271324499e-07,6,1
25501,1.3602534920664766e-07,4,1
25502,2.4890601579841132e-08,6,1
25503,5.9485515180313087e-08,4,1
25504,6.926705395926547e-07,3,1
25505,2.716773224165081e-06,3,1
25506,3.286649885581028e-08,5,1
25507,3.820617422434225e-08,3,1
25508,3.69935401067778e-06,4,1
25509,2.6389699314677273e-07,5,1
25510,4.192863301000216e-08,8,1
25511,7.627725295833443e-08,6,1
25512,4.9042578211810905e-06,3,1
25513,2.8702794452328817e-07,3,1
25514,3.679589610783296e-08,9,1
25515,6.165078758613163e-08,6,1
25516,1.0,1,5
25517,1.0,1,5
25518,1.0,1,6
25519,1.0,1,5
25520,0.0005658476147800684,3,1
25521,0.9997588396072388,1,2
25522,0.889987587928772,1,2
25523,0.9999996423721313,1,2
25524,4.812113019170283e-08,3,1
25525,9.83458470216192e-09,7,1
25526,2.424190981287211e-08,6,1
25527,4.759805438681042e-09,7,1
25528,0.9999995231628418,1,2
25529,0.9999849200248718,1,2
25530,1.0,1,4
25531,0.9999998807907104,1,2
25532,8.675351637066342e-08,4,1
25533,5.4878331212648845e-08,3,1
25534,8.341842061554416e-08,3,1
25535,1.816778194552171e-08,4,1
25536,1.0,1,3
25537,1.0,1,3
25538,1.0,1,6
25539,1.0,1,6
25540,1.2565897122840397e-07,3,1
25541,1.0660525049388525e-06,2,1
25542,5.3144479039701764e-08,6,1
25543,4.976290313152276e-08,6,1
25544,2.24840505325119e-06,3,1
25545,3.054613671338302e-06,3,1
25546,6.938805086065258e-08,3,1
25547,2.3037439689232997e-07,5,1
25548,0.003825210500508547,2,1
25549,0.9869725704193115,1,2
25550,0.014717823825776577,2,1
25551,0.0052696033380925655,2,1
25552,7.956629815453198e-06,3,1
25553,0.00021944056788925081,2,1
25554,2.0803875031560892e-06,3,1
25555,6.773765107936924e-06,2,1
25556,1.0,1,4
25557,1.0,1,5
25558,0.9999998807907104,1,3
25559,1.0,1,5
25560,2.1006148926971946e-06,2,1
25561,4.796187909050786e-07,2,1
25562,1.7851863987061733e-08,5,1
25563,6.045269884680238e-08,2,1
25564,8.34821037187794e-07,3,1
25565,3.5798609587800456e-07,3,1
25566,5.55198198526341e-08,6,1
25567,7.58504370423907e-08,4,1
25568,0.9999998807907104,1,3
25569,1.0,1,3
25570,1.0,1,3
25571,1.0,1,4
25572,9.436474783797166e-07,3,1
25573,3.889559593517333e-05,2,1
25574,2.747193548202631e-07,3,1
25575,5.216646968619898e-06,2,1
25576,2.2600743250222877e-06,3,1
25577,1.4537840797856916e-06,3,1
25578,4.852917072639684e-07,3,1
25579,1.4317977559130668e-07,3,1
25580,3.1700392355560325e-07,2,1
25581,2.592092016584502e-07,2,1
25582,2.208039262541206e-07,2,1
25583,2.834735539636313e-07,2,1
25584,1.0,1,7
25585,1.0,1,4
25586,1.0,1,5
25587,1.0,1,5
25588,1.2160573703567934e-07,4,1
25589,3.343332366512186e-08,3,1
25590,3.676228033100415e-08,4,1
25591,5.185796325690717e-08,2,1
25592,1.7479919733887073e-08,6,1
25593,9.696564440275779e-09,5,1
25594,2.287416123181174e-08,4,1
25595,1.2268996485431671e-08,4,1
25596,0.9996803402900696,1,3
25597,1.0,1,2
25598,0.9999915957450867,1,3
25599,1.0,1,4
25600,0.02951817587018013,2,1
25601,2.8982074127270607e-06,2,1
25602,0.00041535033960826695,2,1
25603,7.88686179475917e-07,2,1
25604,3.4297212891942763e-07,4,1
25605,1.1387212595082019e-07,5,1
25606,6.632996374378308e-09,7,1
25607,6.9970136351571455e-09,5,1
25608,3.139620474712501e-08,4,1
25609,4.1397180439162184e-07,4,1
25610,1.6244481315652592e-08,3,1
25611,2.6870837999126707e-08,3,1
25612,8.935727180414688e-08,4,1
25613,1.446659059212152e-08,4,1
25614,1.8290307934876182e-08,3,1
25615,6.244663008914131e-09,4,1
25616,7.730645279480086e-08,3,1
25617,7.986105288182443e-08,2,1
25618,2.7560053794672967e-08,3,1
25619,2.2050754111546667e-08,4,1
25620,1.181846513986784e-07,5,1
25621,7.664018752961965e-09,4,1
25622,1.0875639055996089e-08,6,1
25623,7.102809895798146e-09,4,1
25624,1.0,1,5
25625,0.9999996423721313,1,2
25626,1.0,1,4
25627,1.0,1,3
25628,0.02951817587018013,2,1
25629,2.8982074127270607e-06,2,1
25630,0.00041535033960826695,2,1
25631,7.88686179475917e-07,2,1
25632,3.4297212891942763e-07,4,1
25633,1.1387212595082019e-07,5,1
25634,6.632996374378308e-09,7,1
25635,6.9970136351571455e-09,5,1
25636,3.139620474712501e-08,4,1
25637,4.1397180439162184e-07,4,1
25638,1.6244481315652592e-08,3,1
25639,2.6870837999126707e-08,3,1
25640,8.935727180414688e-08,4,1
25641,1.446659059212152e-08,4,1
25642,1.8290307934876182e-08,3,1
25643,6.244663008914131e-09,4,1
25644,7.730645279480086e-08,3,1
25645,7.986105288182443e-08,2,1
25646,2.7560053794672967e-08,3,1
25647,2.2050754111546667e-08,4,1
25648,1.181846513986784e-07,5,1
25649,7.664018752961965e-09,4,1
25650,1.0875639055996089e-08,6,1
25651,7.102809895798146e-09,4,1
25652,1.0,1,5
25653,1.0,1,5
25654,1.0,1,5
25655,1.0,1,6
25656,8.867812084645266e-08,8,1
25657,5.2732815447598114e-08,6,1
25658,1.4342789178556359e-08,8,1
25659,1.4996953012769154e-08,6,1
25660,7.924651868052024e-08,4,1
25661,5.9355822479290055e-09,7,1
25662,1.050143882963539e-08,7,1
25663,6.867531876508792e-09,7,1
25664,5.344250908478898e-08,4,1
25665,9.969318170988117e-07,2,1
25666,9.88984993455233e-07,2,1
25667,0.00021472819207701832,2,1
25668,0.9999998807907104,1,2
25669,1.0,1,2
25670,0.9999997615814209,1,2
25671,1.0,1,2
25672,2.90259460911102e-08,4,1
25673,1.1508006991789443e-07,3,1
25674,1.8472478657827196e-08,5,1
25675,5.270898029152704e-08,4,1
25676,9.18710975383874e-06,4,1
25677,6.129410394350998e-06,3,1
25678,5.4842459462634e-08,6,1
25679,9.757944496868731e-08,3,1
25680,7.287344942596974e-06,4,1
25681,3.2140448524842213e-07,4,1
25682,1.1002714472851949e-07,6,1
25683,6.112588124551621e-08,5,1
25684,5.666024804895642e-08,5,1
25685,2.322215948424855e-07,3,1
25686,9.151956525954574e-09,10,1
25687,2.605409932243674e-08,4,1
25688,2.271232801831502e-07,5,1
25689,3.7463993862729694e-07,4,1
25690,2.9039295412758293e-08,7,1
25691,3.365527945220492e-08,6,1
25692,5.211927145865047e-06,3,1
25693,2.7287936973152682e-05,3,1
25694,9.499476050223166e-08,8,1
25695,2.5795409897000354e-07,5,1
25696,4.559056492325908e-07,4,1
25697,6.610318337152421e-08,3,1
25698,1.1644295305757169e-08,9,1
25699,1.815285521900023e-08,7,1
25700,9.801985356716614e-08,4,1
25701,2.5119190283362514e-08,5,1
25702,2.3685453598432105e-08,6,1
25703,1.9123492123185315e-08,6,1
25704,3.868525709549431e-06,4,1
25705,1.4057993666938273e-06,2,1
25706,1.3669811949057475e-08,7,1
25707,3.877120846595972e-08,3,1
25708,1.5542221731834616e-08,9,1
25709,5.446457862490206e-08,6,1
25710,1.1476365635587626e-08,7,1
25711,5.8996370455588476e-08,4,1
25712,1.0979248621367788e-08,11,1
25713,1.7041331545897265e-07,3,1
25714,3.217173016878405e-08,10,1
25715,5.49661365312204e-08,4,1
25716,4.4226195313967764e-05,4,1
25717,7.11024358679424e-06,4,1
25718,8.808683560346253e-07,4,1
25719,3.505696781758161e-07,3,1
25720,9.254383144252643e-07,3,1
25721,2.9344466412339898e-08,5,1
25722,1.87818560704045e-08,8,1
25723,1.0727614352390447e-08,7,1
25724,1.5452957086381502e-05,4,1
25725,6.78040976254124e-07,3,1
25726,1.0443918796454454e-07,7,1
25727,1.7827885301358037e-07,4,1
25728,2.8799906459653357e-08,8,1
25729,5.721306539641091e-09,9,1
25730,3.5149394506106546e-09,10,1
25731,2.6110398287926273e-09,8,1
25732,0.9967603087425232,1,2
25733,0.9999406933784485,1,2
25734,0.9999643564224243,1,2
25735,0.9996379613876343,1,2
25736,2.90259460911102e-08,4,1
25737,1.1508006991789443e-07,3,1
25738,1.8472478657827196e-08,5,1
25739,5.270898029152704e-08,4,1
25740,9.18710975383874e-06,4,1
25741,6.129410394350998e-06,3,1
25742,5.4842459462634e-08,6,1
25743,9.757944496868731e-08,3,1
25744,7.287344942596974e-06,4,1
25745,3.2140448524842213e-07,4,1
25746,1.1002714472851949e-07,6,1
25747,6.112588124551621e-08,5,1
25748,5.666024804895642e-08,5,1
25749,2.322215948424855e-07,3,1
25750,9.151956525954574e-09,10,1
25751,2.605409932243674e-08,4,1
25752,2.271232801831502e-07,5,1
25753,3.7463993862729694e-07,4,1
25754,2.9039295412758293e-08,7,1
25755,3.365527945220492e-08,6,1
25756,5.211927145865047e-06,3,1
25757,2.7287936973152682e-05,3,1
25758,9.499476050223166e-08,8,1
25759,2.5795409897000354e-07,5,1
25760,4.559056492325908e-07,4,1
25761,6.610318337152421e-08,3,1
25762,1.1644295305757169e-08,9,1
25763,1.815285521900023e-08,7,1
25764,9.801985356716614e-08,4,1
25765,2.5119190283362514e-08,5,1
25766,2.3685453598432105e-08,6,1
25767,1.9123492123185315e-08,6,1
25768,3.868525709549431e-06,4,1
25769,1.4057993666938273e-06,2,1
25770,1.3669811949057475e-08,7,1
25771,3.877120846595972e-08,3,1
25772,1.5542221731834616e-08,9,1
25773,5.446457862490206e-08,6,1
25774,1.1476365635587626e-08,7,1
25775,5.8996370455588476e-08,4,1
25776,1.0979248621367788e-08,11,1
25777,1.7041331545897265e-07,3,1
25778,3.217173016878405e-08,10,1
25779,5.49661365312204e-08,4,1
25780,4.4226195313967764e-05,4,1
25781,7.11024358679424e-06,4,1
25782,8.808683560346253e-07,4,1
25783,3.505696781758161e-07,3,1
25784,9.254383144252643e-07,3,1
25785,2.9344466412339898e-08,5,1
25786,1.87818560704045e-08,8,1
25787,1.0727614352390447e-08,7,1
25788,1.5452957086381502e-05,4,1
25789,6.78040976254124e-07,3,1
25790,1.0443918796454454e-07,7,1
25791,1.7827885301358037e-07,4,1
25792,2.8799906459653357e-08,8,1
25793,5.721306539641091e-09,9,1
25794,3.5149394506106546e-09,10,1
25795,2.6110398287926273e-09,8,1
25796,1.0,1,5
25797,1.0,1,7
25798,1.0,1,2
25799,1.0,1,6
25800,2.90259460911102e-08,4,1
25801,1.1508006991789443e-07,3,1
