run_name,overall,total_illegal_ratio,mammal,hardware item,musical,sports equipment,tool,vehicle,seafood,insect,office supply item,protective clothing item,medical equipment,home decor item,construction equipment,breakfast food,sea animal,toy,fastener,scientific equipment,personal hygiene item,condiment,animal,home appliance,game,piece of women's clothing,car part,footwear,watercraft,vegetable,piece of jewelry,farm animal,plant,garden tool,source of light,dessert,item of clothing,drink,bird,container,kitchen appliance,headwear,school supply,candy,safety equipment,body part,clothing accessory,electronic device,furniture,outerwear,food,weapon,fruit,arts and crafts item,kitchen tool
align-dinov2+1b-llama-things+hyp-abl10-shuffled-42,0.590702947845805,0.0,0.4705882352941176,0.5818181818181818,0.4516129032258064,0.4590163934426229,0.6914893617021277,0.4107142857142857,0.6,0.5217391304347826,0.3461538461538461,0.4222222222222222,0.4545454545454545,0.4705882352941176,0.4888888888888889,0.5471698113207547,0.5178571428571429,0.3333333333333333,0.6511627906976745,0.6296296296296297,0.5333333333333333,0.7872340425531915,0.7619047619047619,0.3714285714285714,0.8,0.4594594594594595,0.7222222222222222,0.7804878048780488,0.6595744680851063,0.7285714285714285,0.8,0.5384615384615384,0.4473684210526316,0.6166666666666667,0.6451612903225806,0.5925925925925926,0.5,0.9074074074074074,0.7692307692307693,0.7692307692307693,0.3939393939393939,0.5405405405405406,0.48,0.6666666666666666,0.8181818181818182,0.7741935483870968,0.2982456140350877,0.84,0.425,0.4583333333333333,0.7771739130434783,0.4038461538461538,0.3125,0.4897959183673469,0.5102040816326531
align-dinov2+500m-things+hyp-abl30cat-shuffled-218,0.4723890942698706,0.0,,,,0.5872235872235873,0.5560253699788583,,,0.481283422459893,0.455,,,0.4844290657439446,0.556390977443609,0.5478260869565217,0.4708171206225681,,0.5327102803738317,0.5241935483870968,,0.21,,0.6521739130434783,0.2651162790697674,0.3023255813953488,,,,0.4816053511705686,,0.3256880733944954,,,,0.5869565217391305,,,0.6336996336996337,0.6615720524017468,0.3669724770642202,,0.6681222707423581,0.466403162055336,0.7630522088353414,0.28125,0.5197132616487455,,,0.5246636771300448,0.2161635832521908,,0.5860655737704918,0.3958333333333333,0.371900826446281
align-dinosiglip+1b-llama-chat-things+hyp-abl20cat-shuffled-218,0.567600700525394,0.0,0.7233115468409586,0.5932203389830508,0.4887218045112781,0.5012285012285013,0.7061310782241015,0.486810551558753,0.678391959798995,0.5614973262032086,0.585,0.7101449275362319,0.4960629921259842,0.5294117647058824,0.5526315789473685,0.7,0.7120622568093385,0.5347985347985348,0.4532710280373832,0.4516129032258064,0.4302788844621514,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
align-dinov2+500m-things+hyp-abl50-shuffled-218,0.6165413533834586,0.0,0.6559766763848397,0.6433566433566433,0.4907975460122699,0.4621212121212121,0.7166212534059946,0.6363636363636364,0.5059523809523809,0.6397058823529411,0.4375,0.625,0.5340909090909091,0.5965909090909091,0.5026455026455027,0.5,0.5924170616113744,0.5310734463276836,0.5882352941176471,0.4571428571428571,0.5246913580246914,0.7412587412587412,0.7655677655677655,0.5365853658536586,0.6030534351145038,0.6703910614525139,0.4216867469879518,0.5872093023255814,0.4748603351955307,0.616822429906542,0.7164179104477612,0.6457142857142857,0.5633802816901409,0.6690647482014388,0.6330935251798561,0.6368159203980099,0.6630434782608695,0.7237569060773481,0.6487804878048781,0.6772908366533864,0.5170454545454546,0.6384180790960452,0.6196319018404908,0.7666666666666667,0.4846938775510204,0.6541353383458647,0.6237623762376238,0.7154471544715447,0.4019138755980861,0.6204819277108434,0.8402203856749312,0.5321100917431193,0.6166666666666667,0.4634146341463415,0.4525139664804469
align-dinov2+500m-things+hyp-abl50-local-shuffled-218,0.8601291943298044,0.0,0.9577464788732394,0.7870036101083032,0.6975308641975309,0.7289377289377289,0.9226361031518624,0.9090909090909092,0.6265822784810127,0.918918918918919,0.8071428571428572,0.8957055214723927,0.72,0.7931034482758621,0.8272251308900523,0.9157303370786516,0.9264705882352942,0.7909604519774012,0.8767123287671232,0.6932515337423313,0.7964071856287425,0.8275862068965517,0.962457337883959,0.8979591836734694,0.8320610687022901,0.9257142857142856,0.7784431137724551,0.7440476190476191,0.9171270718232044,0.8844221105527639,0.859375,0.8238636363636364,0.912442396313364,0.7142857142857143,0.7898550724637681,0.9432989690721648,0.9530386740331492,0.8453038674033149,0.9732142857142856,0.8735177865612648,0.8579881656804734,0.847457627118644,0.8024691358024691,0.8333333333333334,0.764102564102564,0.7647058823529411,0.8872549019607843,0.959349593495935,0.6994818652849741,0.8546511627906976,0.9315642458100558,0.9069767441860463,0.9052631578947368,0.7853658536585366,0.877906976744186
align-dinov2+500m-things+hyp-abl20cat-shuffled-42,0.511908931698774,0.0,0.4727668845315904,0.4721549636803874,0.4172932330827067,0.4545454545454545,0.718816067653277,0.4628297362110312,0.4321608040201005,0.6577540106951871,0.41,0.6714975845410628,0.5078740157480315,0.4636678200692041,0.5676691729323309,0.4434782608695652,0.5758754863813229,0.4468864468864469,0.5420560747663551,0.4556451612903225,0.5059760956175299,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
align-dinov2+1b-llama-chat-things+hyp-abl70-local-shuffled-218,0.7606624651912648,0.0,0.8609865470852018,0.6676470588235294,0.5859030837004405,0.6908517350157729,0.772093023255814,0.8398791540785498,0.7861271676300579,0.8975903614457831,0.6793478260869565,0.7727272727272727,0.7038834951456311,0.7447698744769874,0.7354260089686099,0.755868544600939,0.8865546218487395,0.6582278481012658,0.5767195767195767,0.4634146341463415,0.7323232323232324,0.6277777777777778,0.9706293706293706,0.7928286852589641,0.4825581395348837,0.7194570135746606,0.6751269035532995,0.5728155339805825,0.6943231441048034,0.7519685039370079,0.6590909090909091,0.7379679144385026,0.6819923371647509,0.6342857142857142,0.6324324324324324,0.8548387096774194,0.8596881959910914,0.6872246696035242,0.917910447761194,0.8333333333333334,0.8131868131868132,0.7415730337078652,0.6763285024154589,0.757847533632287,0.8372093023255814,0.3550724637681159,0.7935222672064778,0.9010238907849828,0.5811965811965812,0.855,0.9403824521934758,0.7945736434108527,0.771689497716895,0.702928870292887,0.5555555555555556
align-dinov2+1b-things+hyp-abl50-shuffled-42,0.6091120658789831,0.0,0.6239067055393586,0.5699300699300699,0.5950920245398773,0.5,0.7166212534059946,0.5612648221343873,0.5416666666666666,0.5808823529411765,0.5902777777777778,0.6,0.5852272727272727,0.4886363636363636,0.492063492063492,0.4709302325581395,0.6113744075829384,0.559322033898305,0.5032679738562091,0.5771428571428572,0.5679012345679012,0.7902097902097902,0.8003663003663004,0.5170731707317073,0.6335877862595419,0.6201117318435754,0.3493975903614458,0.563953488372093,0.4525139664804469,0.6121495327102804,0.6044776119402985,0.6971428571428572,0.4929577464788732,0.6258992805755396,0.6115107913669064,0.5124378109452736,0.6032608695652174,0.712707182320442,0.5024390243902439,0.6932270916334662,0.5568181818181818,0.5875706214689266,0.6625766871165644,0.75,0.7653061224489796,0.2781954887218045,0.5445544554455446,0.6097560975609756,0.492822966507177,0.6506024096385542,0.8677685950413223,0.518348623853211,0.6666666666666666,0.4682926829268293,0.5139664804469274
align-dinov2+1b-llama-things-local-shuffled-7,0.8335035750766088,0.0,0.9354166666666668,0.7733990147783252,0.8717948717948718,0.805352798053528,0.8925438596491229,0.946987951807229,0.7421052631578947,0.9081632653061223,0.6887755102040817,0.7674418604651163,0.7713178294573644,0.8361774744027304,0.7330827067669173,0.8780487804878049,0.9036144578313252,0.7846715328467153,0.7428571428571429,0.6923076923076923,0.6541666666666667,0.8173076923076923,0.920253164556962,0.8308270676691729,0.784688995215311,0.8911290322580645,0.706140350877193,0.7731481481481481,0.925311203319502,0.8722627737226277,0.755,0.8211009174311926,0.7788778877887789,0.6822916666666666,0.6842105263157895,0.937037037037037,0.9523809523809524,0.7669172932330827,0.9730639730639732,0.8769230769230769,0.7523809523809524,0.8469387755102041,0.6896551724137931,0.7874015748031497,0.6935483870967742,0.4720496894409938,0.9117647058823528,0.8925619834710744,0.7753623188405797,0.902127659574468,0.9460255152109912,0.8344155844155844,0.9105058365758756,0.7214285714285714,0.7629310344827587
align-dinosiglip+1b-things+hyp-abl20cat-shuffled-218,0.5852889667250438,0.0,0.7080610021786492,0.5060532687651331,0.5639097744360902,0.4398034398034398,0.7082452431289641,0.4580335731414868,0.6683417085427136,0.6737967914438503,0.725,0.6714975845410628,0.5433070866141733,0.5363321799307958,0.5526315789473685,0.6521739130434783,0.7431906614785992,0.5531135531135531,0.5700934579439252,0.5201612903225806,0.5577689243027888,0.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
align-dinov2+1b-llama-things+hyp-abl50-local-shuffled-7,0.8840839763143729,0.0,0.9746478873239436,0.8050541516245487,0.925925925925926,0.8315018315018315,0.9398280802292264,0.9011857707509882,0.740506329113924,0.9324324324324323,0.8928571428571429,0.8466257668711656,0.8342857142857143,0.7586206896551724,0.8115183246073299,0.8876404494382022,0.8578431372549019,0.7853107344632768,0.8561643835616438,0.6871165644171779,0.8383233532934131,0.9379310344827586,0.9726962457337884,0.8928571428571429,0.900763358778626,0.96,0.9221556886227544,0.7380952380952381,0.9392265193370166,0.9195979899497488,0.859375,0.8295454545454546,0.8571428571428571,0.7214285714285714,0.8768115942028986,0.9536082474226804,0.9613259668508288,0.9613259668508288,0.9241071428571428,0.8972332015810277,0.9526627218934912,0.864406779661017,0.808641975308642,0.9388888888888888,0.7589743589743589,0.8676470588235294,0.8921568627450981,0.926829268292683,0.8082901554404145,0.9069767441860463,0.9343575418994412,0.8883720930232558,0.9263157894736842,0.8146341463414634,0.8372093023255814
align-dinov2+1b-llama-chat-things+hyp-abl10-shuffled-218,0.6232048374905518,0.0,0.6823529411764706,0.6181818181818182,0.4838709677419355,0.5081967213114754,0.7446808510638298,0.5535714285714286,0.6666666666666666,0.5217391304347826,0.5384615384615384,0.4222222222222222,0.8181818181818182,0.7058823529411765,0.3333333333333333,0.5660377358490566,0.7142857142857143,0.4117647058823529,0.5813953488372093,0.5185185185185185,0.7111111111111111,0.574468085106383,0.7619047619047619,0.6,0.7,0.4594594594594595,0.3888888888888889,0.7560975609756098,0.5531914893617021,0.7857142857142857,0.6333333333333333,0.6,0.4473684210526316,0.65,0.8387096774193549,0.5185185185185185,0.5365853658536586,0.8148148148148148,0.8076923076923077,0.7692307692307693,0.5454545454545454,0.4054054054054054,0.44,0.7692307692307693,0.5818181818181818,0.8064516129032258,0.3508771929824561,0.78,0.275,0.6041666666666666,0.8097826086956522,0.5,0.40625,0.6938775510204082,0.5102040816326531
align-dinov2+1b-llama-things+hyp-abl70-shuffled-218,0.5589871194379391,0.0,0.5314685314685315,0.4649122807017544,0.3891402714932127,0.5718849840255591,0.7107623318385651,0.6515151515151515,0.5271739130434783,0.5471698113207547,0.5212765957446809,0.5697674418604651,0.5792079207920792,0.4568965517241379,0.5201793721973094,0.6584158415841584,0.5655737704918032,0.3776824034334764,0.4020618556701031,0.5688073394495413,0.392156862745098,0.6988636363636364,0.646539027982327,0.5437262357414449,0.4619883040935672,0.5198237885462555,0.4623115577889447,0.4759615384615384,0.579185520361991,0.5755395683453237,0.3901098901098901,0.6382978723404256,0.4505928853754941,0.4689265536723164,0.5789473684210527,0.5236220472440944,0.6739130434782609,0.408695652173913,0.5755102040816327,0.7513812154696132,0.5026178010471204,0.64,0.6009852216748769,0.6875,0.6511627906976745,0.3840579710144927,0.4980544747081712,0.5748299319727891,0.423728813559322,0.3711340206185567,0.7157190635451505,0.5769230769230769,0.4854368932038835,0.4142259414225941,0.5423728813559322
align-dinov2+500m-things-local-shuffled-7,0.791879468845761,0.0,0.925,0.7931034482758621,0.7948717948717948,0.732360097323601,0.9035087719298246,0.8843373493975903,0.6368421052631579,0.9489795918367347,0.7040816326530612,0.8093023255813954,0.7248062015503876,0.7747440273037542,0.7819548872180451,0.8414634146341463,0.9196787148594378,0.7627737226277372,0.7333333333333333,0.7136752136752137,0.7,0.6105769230769231,0.8341772151898734,0.7330827067669173,0.6028708133971292,0.8548387096774194,0.7149122807017544,0.7916666666666666,0.6639004149377593,0.8503649635036497,0.705,0.6422018348623854,0.7722772277227723,0.4375,0.6754385964912281,0.9481481481481482,0.875,0.6390977443609023,0.9494949494949496,0.8879120879120879,0.638095238095238,0.8316326530612245,0.6163793103448276,0.7677165354330708,0.717741935483871,0.7515527950310559,0.7757352941176471,0.8870523415977961,0.7427536231884058,0.8680851063829788,0.9018645731108932,0.8538961038961039,0.8521400778210116,0.6785714285714286,0.6336206896551724
align-dinov2+1b-llama-chat-things+hyp-abl30cat-shuffled-42,0.4871765249537892,0.0,,,,0.5110565110565111,0.6448202959830867,,,0.4919786096256685,0.345,,,0.4636678200692041,0.4135338345864661,0.4782608695652174,0.4747081712062256,,0.4439252336448598,0.4354838709677419,,0.435,,0.4456521739130434,0.2465116279069767,0.562015503875969,,,,0.4247491638795986,,0.2798165137614679,,,,0.5398550724637681,,,0.5128205128205128,0.6200873362445415,0.4495412844036697,,0.4672489082969432,0.6600790513833992,0.5020080321285141,0.275,0.5483870967741935,,,0.547085201793722,0.5180136319376826,,0.5204918032786885,0.4166666666666667,0.4132231404958678
align-dinov2+500m-things-shuffled-7,0.5080316165221825,0.0,0.6361655773420479,0.5399515738498789,0.4398496240601504,0.5405405405405406,0.7378435517970402,0.5899280575539568,0.5025125628140703,0.481283422459893,0.445,0.3719806763285024,0.405511811023622,0.4878892733564013,0.3759398496240601,0.4913043478260869,0.4824902723735408,0.4725274725274725,0.5514018691588785,0.5080645161290323,0.3824701195219123,0.225,0.6953020134228188,0.5,0.3162790697674418,0.3565891472868217,0.4163090128755364,0.2954545454545454,0.3940677966101695,0.5083612040133779,0.5247524752475248,0.3256880733944954,0.476027397260274,0.3612565445026178,0.2765957446808511,0.4746376811594203,0.4765625,0.5055762081784386,0.4652014652014652,0.7074235807860262,0.4036697247706422,0.4205128205128205,0.5065502183406113,0.2924901185770751,0.3132530120481928,0.4125,0.4659498207885305,0.6510989010989011,0.4475524475524475,0.3677130044843049,0.7692307692307693,0.5431309904153354,0.5860655737704918,0.4861111111111111,0.4669421487603306
align-dinov2+1b-llama-chat-things+hyp-abl90-local-shuffled-218,0.6490441661173368,0.0,0.8020833333333334,0.658974358974359,0.6968503937007874,0.6464646464646465,0.7653508771929824,0.7448979591836735,0.7736842105263158,0.7653061224489796,0.5520833333333334,0.4558139534883721,0.5743801652892562,0.5907473309608541,0.5437262357414449,0.7032520325203252,0.8099173553719008,0.5056179775280899,0.6473429951690821,0.5497835497835498,0.5646551724137931,0.4558823529411764,0.7292746113989638,0.7322834645669292,0.3989637305699481,0.5338983050847458,0.5799086757990868,0.5882352941176471,0.6141078838174274,0.7557251908396947,0.5,0.7156398104265402,0.4456140350877193,0.4640883977900552,0.6832579185520362,0.8106060606060606,0.6720977596741344,0.5390625,0.6480836236933798,0.836104513064133,0.6237623762376238,0.5130890052356021,0.6216216216216216,0.7398373983739838,0.680327868852459,0.3825503355704698,0.6119402985074627,0.8022284122562674,0.5606060606060606,0.2936170212765957,0.7648241206030151,0.5856164383561644,0.6932270916334662,0.5580524344569289,0.5777777777777777
align-dinov2+1b-things+hyp-abl30-shuffled-7,0.6168174560936669,0.0,0.5330739299610895,0.7009803921568627,0.4545454545454545,0.58125,0.6307692307692307,0.5555555555555556,0.5258620689655172,0.6436781609195402,0.5495495495495496,0.7171717171717171,0.5813953488372093,0.4651162790697674,0.5,0.5701754385964912,0.6148648648648649,0.5755395683453237,0.7052631578947368,0.4755244755244755,0.3883495145631068,0.8762886597938144,0.7682291666666666,0.5193798449612403,0.7,0.6694214876033058,0.5544554455445545,0.6666666666666666,0.5977011494252874,0.6094674556213018,0.5508474576271186,0.6616541353383458,0.5597014925373134,0.7181818181818181,0.6120689655172413,0.603448275862069,0.7035573122529645,0.7619047619047619,0.5681818181818182,0.6582914572864321,0.5979381443298969,0.6219512195121951,0.6,0.6842105263157895,0.7033898305084746,0.4626865671641791,0.5539568345323741,0.6666666666666666,0.4710144927536231,0.6,0.7890295358649789,0.5211267605633803,0.5785123966942148,0.4385964912280701,0.4744525547445255
align-dinosiglip+1b-things+hyp-abl30cat-shuffled-218,0.651224584103512,0.0,,,,0.5651105651105651,0.6088794926004228,,,0.7272727272727273,0.605,,,0.5224913494809689,0.575187969924812,0.5956521739130435,0.7470817120622568,,0.5607476635514018,0.6733870967741935,,0.82,,0.6485507246376812,0.7069767441860465,0.5077519379844961,,,,0.6789297658862876,,0.5688073394495413,,,,0.6739130434782609,,,0.652014652014652,0.7641921397379913,0.5275229357798165,,0.5240174672489083,0.6086956521739131,0.8032128514056225,0.3,0.6236559139784946,,,0.7130044843049327,0.7994157740993184,,0.6885245901639344,0.5590277777777778,0.640495867768595
align-dinov2+1b-llama-things-local-shuffled-218,0.8223314606741573,0.0,0.9395833333333332,0.6822660098522167,0.8095238095238095,0.8077858880778589,0.9232456140350878,0.9373493975903614,0.7631578947368421,0.9438775510204082,0.6938775510204082,0.7116279069767442,0.6434108527131783,0.7679180887372014,0.8082706766917294,0.8333333333333334,0.931726907630522,0.791970802919708,0.7333333333333333,0.717948717948718,0.6625,0.7884615384615384,0.8924050632911392,0.8533834586466166,0.6363636363636364,0.9516129032258064,0.7412280701754386,0.8055555555555556,0.8672199170124482,0.9197080291970804,0.665,0.8761467889908257,0.8151815181518152,0.734375,0.75,0.9518518518518518,0.9206349206349206,0.706766917293233,0.9797979797979798,0.8791208791208791,0.8047619047619048,0.8010204081632653,0.5948275862068966,0.6771653543307087,0.6491935483870968,0.7204968944099379,0.8308823529411765,0.8760330578512396,0.7427536231884058,0.8978723404255319,0.9352306182531894,0.8538961038961039,0.8832684824902723,0.675,0.7456896551724138
align-dinov2+500m-things+hyp-abl10-shuffled-7,0.5925925925925926,0.0,0.7647058823529411,0.3272727272727272,0.3870967741935484,0.4918032786885246,0.7021276595744681,0.5892857142857143,0.6666666666666666,0.6086956521739131,0.3846153846153846,0.6,0.5681818181818182,0.5,0.3555555555555555,0.4716981132075472,0.6071428571428571,0.2745098039215686,0.6511627906976745,0.5555555555555556,0.7555555555555555,0.7659574468085106,0.8333333333333334,0.5428571428571428,0.75,0.4324324324324324,0.3888888888888889,0.4878048780487805,0.5319148936170213,0.7,0.8666666666666667,0.6461538461538462,0.3421052631578947,0.6,0.8387096774193549,0.6851851851851852,0.5121951219512195,0.6111111111111112,0.5384615384615384,0.676923076923077,0.3939393939393939,0.5135135135135135,0.52,0.6410256410256411,0.509090909090909,0.7741935483870968,0.4561403508771929,0.48,0.55,0.625,0.7663043478260869,0.6153846153846154,0.5,0.2653061224489796,0.4897959183673469
align-dinosiglip+1b-llama-chat-things-shuffled-7,0.5119836817950025,0.0,0.5860566448801743,0.5254237288135594,0.4661654135338345,0.542997542997543,0.6046511627906976,0.6139088729016786,0.5175879396984925,0.427807486631016,0.45,0.4009661835748792,0.5118110236220472,0.4913494809688581,0.2969924812030075,0.5782608695652174,0.4630350194552529,0.4871794871794871,0.5373831775700935,0.5403225806451613,0.49800796812749,0.335,0.5865771812080537,0.4021739130434782,0.5581395348837209,0.4806201550387597,0.4763948497854077,0.3727272727272727,0.4491525423728814,0.5117056856187291,0.4257425742574257,0.573394495412844,0.4417808219178082,0.3141361256544502,0.4212765957446808,0.5434782608695652,0.52734375,0.3048327137546468,0.5787545787545788,0.5829694323144105,0.4495412844036697,0.5076923076923077,0.5327510917030568,0.3438735177865613,0.5341365461847389,0.4125,0.4838709677419355,0.5961538461538461,0.4685314685314685,0.515695067264574,0.6777020447906524,0.5527156549520766,0.5122950819672131,0.5034722222222222,0.4586776859504132
align-dinov2+1b-llama-things-shuffled-7,0.4936257011728709,0.0,0.5686274509803921,0.5690072639225182,0.556390977443609,0.538083538083538,0.6596194503171248,0.592326139088729,0.4271356783919598,0.7005347593582888,0.36,0.3768115942028985,0.5433070866141733,0.532871972318339,0.3947368421052631,0.5304347826086957,0.5603112840466926,0.3992673992673993,0.4953271028037383,0.5201612903225806,0.450199203187251,0.325,0.4550335570469798,0.5652173913043478,0.5116279069767442,0.3875968992248062,0.4678111587982833,0.2909090909090909,0.4067796610169492,0.6053511705685619,0.4504950495049505,0.6972477064220184,0.5342465753424658,0.3455497382198952,0.3191489361702128,0.5579710144927537,0.54296875,0.3717472118959107,0.5714285714285714,0.6091703056768559,0.4220183486238532,0.3794871794871794,0.3755458515283842,0.5652173913043478,0.429718875502008,0.5625,0.4587813620071684,0.5164835164835165,0.5034965034965035,0.3766816143497757,0.4255111976630964,0.5431309904153354,0.4836065573770491,0.4826388888888889,0.4504132231404958
align-dinov2+1b-llama-things+hyp-abl90-shuffled-7,0.5061200315872598,0.0,0.55119825708061,0.4472361809045226,0.4435483870967742,0.5306122448979592,0.718816067653277,0.5757575757575758,0.5728643216080402,0.5133689839572193,0.5153061224489796,0.3429951690821256,0.5168067226890757,0.483754512635379,0.3576923076923077,0.5130434782608696,0.6048387096774194,0.4150943396226415,0.4380952380952381,0.4590163934426229,0.3801652892561983,0.2448979591836734,0.6019151846785226,0.4641509433962264,0.3399014778325123,0.4291497975708502,0.4027149321266968,0.4736842105263157,0.4788135593220339,0.5993031358885017,0.489247311827957,0.5952380952380952,0.4654545454545454,0.4055555555555555,0.4078947368421052,0.5576208178438662,0.5936254980079682,0.708171206225681,0.490566037735849,0.6350710900473934,0.5450236966824644,0.4270833333333333,0.5458715596330275,0.6680327868852459,0.5714285714285714,0.3108108108108108,0.5345454545454545,0.5583333333333333,0.4654545454545454,0.2914798206278027,0.4378109452736318,0.5288135593220339,0.5042372881355932,0.5287769784172662,0.4420600858369098
align-dinov2+1b-llama-chat-things+hyp-abl40cat-shuffled-218,0.5003584871840832,0.0,0.3986928104575163,0.559322033898305,0.4586466165413533,0.4692874692874693,,,0.457286432160804,0.6470588235294118,0.55,0.5845410628019324,0.5787401574803149,0.5121107266435986,0.4586466165413533,0.591304347826087,0.4513618677042801,0.4505494505494505,,0.5040322580645161,0.4661354581673306,0.24,0.4040268456375839,0.5,0.4232558139534884,0.3720930232558139,0.5236051502145923,0.6090909090909091,0.4322033898305085,0.5585284280936454,0.5148514851485149,0.6284403669724771,0.5445205479452054,0.450261780104712,0.5106382978723404,0.6666666666666666,0.58984375,0.3828996282527881,0.4981684981684982,0.6266375545851528,0.3348623853211009,0.5538461538461539,0.5676855895196506,0.5059288537549407,0.4939759036144578,,,,,,,,,,
align-dinov2+500m-things+hyp-abl70-local-shuffled-7,0.8366554301626851,0.0,0.9417040358744396,0.7852941176470588,0.7709251101321586,0.7697160883280757,0.7790697674418605,0.9486404833836858,0.6473988439306358,0.9096385542168676,0.75,0.9261363636363636,0.7718446601941747,0.8786610878661087,0.8026905829596412,0.8403755868544601,0.9285714285714286,0.7679324894514767,0.746031746031746,0.5658536585365853,0.7777777777777778,0.8388888888888889,0.9566433566433566,0.8286852589641435,0.8546511627906976,0.8054298642533937,0.8071065989847716,0.7378640776699029,0.868995633187773,0.8661417322834646,0.6420454545454546,0.8288770053475936,0.9195402298850576,0.68,0.7567567567567568,0.9556451612903226,0.8864142538975501,0.8502202643171806,0.8805970149253731,0.8916666666666667,0.9285714285714286,0.7528089887640449,0.7101449275362319,0.8251121076233184,0.8651162790697674,0.8623188405797102,0.8016194331983806,0.8976109215017065,0.7521367521367521,0.925,0.9145106861642296,0.8449612403100775,0.8310502283105022,0.702928870292887,0.7333333333333333
align-dinov2+1b-llama-things+hyp-abl30-local-shuffled-42,0.906049250535332,0.0,0.9485294117647058,0.7727272727272727,0.8333333333333334,0.970414201183432,0.9676113360323888,0.9314285714285714,0.8828828828828829,0.9278350515463918,0.875,0.9578947368421052,0.8604651162790697,0.9256198347107438,0.8905109489051095,0.957983193277311,0.9652777777777778,0.8308823529411765,0.8247422680412371,0.7368421052631579,0.7528089887640449,0.9705882352941176,0.9679012345679012,0.9133858267716536,0.7647058823529411,0.9051724137931034,0.8541666666666666,0.98,0.989247311827957,0.9801324503311258,0.9217391304347826,0.8153846153846154,0.9496402877697842,0.7678571428571429,0.8888888888888888,0.896551724137931,0.963265306122449,0.968,0.9777777777777776,0.8564102564102564,0.9222222222222224,0.8607594936708861,0.8636363636363636,0.8029197080291971,0.8688524590163934,0.9852941176470588,0.9253731343283582,0.8742138364779874,0.9548872180451128,0.9035087719298246,0.9393939393939394,0.8896551724137931,0.9772727272727272,0.7563025210084033,0.9318181818181818
align-dinov2+1b-llama-things+hyp-abl30cat-shuffled-42,0.4572550831792976,0.0,,,,0.4250614250614251,0.6997885835095138,,,0.4491978609625668,0.415,,,0.4844290657439446,0.5676691729323309,0.4565217391304347,0.5330739299610895,,0.4672897196261682,0.5403225806451613,,0.13,,0.4311594202898551,0.5255813953488372,0.5775193798449613,,,,0.4983277591973244,,0.3623853211009174,,,,0.5253623188405797,,,0.5054945054945055,0.6135371179039302,0.3853211009174312,,0.4017467248908297,0.2964426877470356,0.7309236947791165,0.6125,0.5949820788530465,,,0.4887892376681614,0.1587147030185005,,0.4549180327868852,0.4861111111111111,0.4173553719008264
align-dinov2+1b-things+hyp-abl70-shuffled-42,0.5924326697892272,0.0,0.5081585081585082,0.5818713450292398,0.3665158371040724,0.5111821086261981,0.3744394618834081,0.6090909090909091,0.4402173913043478,0.5220125786163522,0.5,0.627906976744186,0.6584158415841584,0.625,0.4573991031390134,0.5297029702970297,0.5450819672131147,0.4549356223175965,0.5773195876288659,0.518348623853211,0.3970588235294117,0.7784090909090909,0.8085419734904271,0.5703422053231939,0.4736842105263157,0.6211453744493393,0.3969849246231156,0.5048076923076923,0.583710407239819,0.5755395683453237,0.3791208791208791,0.6914893617021277,0.391304347826087,0.5536723163841808,0.5894736842105263,0.5866141732283464,0.7152173913043478,0.4739130434782608,0.6530612244897959,0.7182320441988951,0.6178010471204188,0.6285714285714286,0.6650246305418719,0.6785714285714286,0.6790697674418604,0.4202898550724637,0.5914396887159533,0.7210884353741497,0.4406779661016949,0.7216494845360825,0.8706800445930881,0.6153846153846154,0.5388349514563107,0.4895397489539749,0.5466101694915254
align-dinov2+500m-things+hyp-abl90-shuffled-42,0.5302053171887339,0.0,0.6427015250544662,0.5050251256281407,0.439516129032258,0.5331632653061225,0.7167019027484144,0.6287878787878788,0.5276381909547738,0.5347593582887701,0.3877551020408163,0.4541062801932367,0.5042016806722689,0.5703971119133574,0.45,0.5869565217391305,0.5564516129032258,0.4,0.4761904761904761,0.5081967213114754,0.3925619834710744,0.1989795918367347,0.5772913816689467,0.539622641509434,0.4187192118226601,0.48582995951417,0.4615384615384615,0.4401913875598086,0.3728813559322034,0.5156794425087108,0.510752688172043,0.7238095238095238,0.3854545454545454,0.3388888888888889,0.2894736842105263,0.587360594795539,0.5258964143426295,0.2684824902723735,0.5735849056603773,0.7511848341232228,0.6635071090047393,0.609375,0.5871559633027523,0.4959016393442623,0.4122448979591837,0.5878378378378378,0.4618181818181818,0.6527777777777778,0.4654545454545454,0.3452914798206278,0.7164179104477612,0.5661016949152542,0.576271186440678,0.4244604316546763,0.4549356223175965
align-dinov2+1b-llama-chat-things+hyp-abl20cat-shuffled-42,0.5155866900175131,0.0,0.6666666666666666,0.4891041162227603,0.3909774436090225,0.5184275184275184,0.6617336152219874,0.4820143884892086,0.5175879396984925,0.5775401069518716,0.575,0.6714975845410628,0.4330708661417323,0.5224913494809689,0.4849624060150376,0.6173913043478261,0.5875486381322957,0.4249084249084249,0.3925233644859813,0.4556451612903225,0.3665338645418327,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
