run_name,overall,total_illegal_ratio,musical,item of clothing,insect,furniture,outerwear,vehicle,bird,container,body part,home appliance,headwear,watercraft,food,medical equipment,sea animal,vegetable,piece of jewelry,office supply item,car part,plant,sports equipment,clothing accessory,fruit,mammal,fastener,protective clothing item,footwear,animal,dessert,candy,condiment,piece of women's clothing,personal hygiene item,toy,breakfast food,game,drink,seafood,electronic device,garden tool,weapon,home decor item,school supply,kitchen tool,scientific equipment,construction equipment,arts and crafts item,kitchen appliance,safety equipment,source of light,tool,farm animal,hardware item
align-dinov2+1b-things+hyp-abl10cat-7,0.713623395149786,0.0,1.0,0.1007371007371007,0.9787234042553192,0.7105263157894737,0.8378378378378378,1.0,1.0,0.5886699507389163,0.9074074074074074,0.8152173913043478,0.9101123595505618,1.0,0.9012345679012346,0.7469879518072289,0.3271604938271605,1.0,1.0,0.9130434782608696,0.3733333333333333,0.9814814814814816,0.9193548387096774,0.8785714285714286,1.0,0.975609756097561,0.8888888888888888,0.8571428571428571,0.9540229885057472,0.933774834437086,0.6130653266331658,0.9649122807017544,0.9069767441860463,0.5811965811965812,0.5144927536231884,0.9322033898305084,0.360759493670886,1.0,0.9166666666666666,0.525,0.8311688311688312,0.4554455445544554,0.8352941176470589,0.9411764705882352,0.8461538461538461,0.875,0.3818181818181818,0.7972972972972973,0.8214285714285714,0.9848484848484848,0.8676470588235294,0.9384615384615383,0.9144736842105264,1.0,0.8247422680412371
align-dinov2+1b-things+hyp-abl10-218,0.9193899782135077,0.0,0.9,0.9550561797752808,0.981132075471698,0.9807692307692308,0.9705882352941176,1.0,1.0,0.948051948051948,0.9130434782608696,0.9107142857142856,0.9743589743589745,1.0,0.9829545454545454,0.7169811320754716,0.9655172413793104,1.0,1.0,0.7647058823529411,0.9487179487179488,0.9393939393939394,0.875,0.8490566037735849,0.903846153846154,0.9886363636363636,0.8780487804878049,0.9117647058823528,1.0,1.0,0.953846153846154,0.9565217391304348,0.9375,1.0,0.8780487804878049,0.7777777777777778,0.9807692307692308,0.8823529411764706,0.9714285714285714,0.84375,0.96,0.8181818181818182,0.8666666666666667,0.8863636363636364,0.9333333333333332,0.8260869565217391,0.782608695652174,0.64,0.7571428571428571,0.975609756097561,0.8518518518518519,1.0,0.9807692307692308,0.8974358974358975,0.8360655737704918
align-siglip+500m-things-7,0.7432174245319068,0.0,0.7832699619771863,0.8687872763419483,0.7844036697247706,0.8271186440677966,0.9014084507042254,0.9453681710213776,0.9422382671480144,0.5549132947976878,0.8713450292397661,0.6907216494845361,0.8473684210526315,0.6521739130434783,0.6005888125613347,0.6300813008130082,0.7436823104693141,0.8104089219330854,0.9128205128205128,0.6880733944954128,0.8565573770491803,0.7896678966789668,0.601063829787234,0.7147887323943662,0.8989169675090253,0.9147609147609148,0.7581967213114754,0.7551020408163265,0.81,0.7708082026537998,0.8071895424836601,0.8541666666666666,0.7853403141361257,0.8792270531400966,0.6776859504132231,0.6551724137931034,0.5604838709677419,0.6995073891625616,0.8951965065502183,0.5897435897435898,0.8804878048780488,0.7474226804123711,0.6269592476489029,0.677115987460815,0.6875,0.6351931330472103,0.69140625,0.7938931297709924,0.5629370629370629,0.9447004608294932,0.6614583333333334,0.6896551724137931,0.5343035343035343,0.6941747572815534,0.7374005305039788
align-dinov2+500m-things+hyp-abl40cat-42,0.7236134582885236,0.0,0.8530612244897959,0.8179916317991632,0.9637305699481864,0.9506172839506172,0.8776595744680851,0.9333333333333332,0.9877551020408164,0.6319018404907976,0.900763358778626,0.7300380228136882,0.9404761904761904,0.7934782608695652,0.898876404494382,0.5753424657534246,0.710204081632653,0.6557377049180327,0.9302325581395348,0.6436170212765957,0.5852534562211982,0.8091286307053942,0.4137931034482758,0.8933333333333333,0.9307692307692308,0.3422222222222222,0.8586387434554974,0.8203592814371258,0.8977272727272727,0.4431960049937578,0.6992753623188406,0.9096385542168676,0.8303030303030303,0.7802197802197802,0.7090909090909091,0.6608695652173913,0.5650224215246636,0.8648648648648649,0.9807692307692308,0.5812807881773399,0.8245614035087719,0.6606060606060606,0.8648648648648649,0.5836177474402731,0.6540284360189573,0.8300653594771242,0.5829787234042553,0.5614035087719298,0.8128342245989305,0.8691099476439791,0.611764705882353,0.8222222222222222,0.9041916167664672,0.7016574585635359,0.3954802259887006
align-siglip+1b-things-218,0.7863966373710355,0.0,0.946768060836502,0.9443339960238568,1.0,0.8813559322033898,0.8497652582159625,0.7268408551068883,0.9458483754512635,0.6705202312138728,0.9941520467836256,0.8213058419243986,0.936842105263158,0.9371980676328504,0.1815505397448479,0.8130081300813008,0.9530685920577616,0.9702602230483272,0.9128205128205128,0.9220183486238532,0.6762295081967213,0.922509225092251,0.5851063829787234,0.9049295774647887,0.9530685920577616,0.945945945945946,0.9016393442622952,0.9438775510204082,0.945,0.6911942098914354,0.9215686274509804,0.96875,0.9895287958115184,0.961352657004831,0.8677685950413223,0.7931034482758621,0.6088709677419355,0.9408866995073892,0.982532751091703,0.8162393162393162,0.651219512195122,0.8917525773195877,0.8056426332288401,0.8087774294670846,0.8083333333333333,0.8454935622317596,0.8125,0.7137404580152672,0.6643356643356644,0.9723502304147466,0.7916666666666666,0.8620689655172413,0.5446985446985447,0.9271844660194176,0.6578249336870027
align-dinov2+1b-things-42,0.8070309514711502,0.0,0.9277566539923956,0.8389662027833003,0.9770642201834864,0.7322033898305085,0.9014084507042254,0.8432304038004751,0.967509025270758,0.7707129094412332,0.8888888888888888,0.8281786941580757,0.9263157894736842,0.9710144927536232,0.6104023552502453,0.6747967479674797,0.8086642599277978,0.9814126394052044,0.9128205128205128,0.7844036697247706,0.610655737704918,0.915129151291513,0.6090425531914894,0.8732394366197183,0.9169675090252708,0.9604989604989606,0.8524590163934426,0.9438775510204082,0.925,0.8142340168878166,0.931372549019608,0.8958333333333334,0.9319371727748692,0.932367149758454,0.6198347107438017,0.8237547892720306,0.7540322580645161,0.9359605911330048,0.9519650655021834,0.6794871794871795,0.7439024390243902,0.7577319587628866,0.8683385579937304,0.664576802507837,0.7625,0.7381974248927039,0.74609375,0.7290076335877863,0.7097902097902098,0.935483870967742,0.8385416666666666,0.9211822660098522,0.7546777546777547,0.8058252427184466,0.5729442970822282
align-dinov2+1b-things+hyp-abl50-218,0.8909405130070948,0.0,0.9215686274509804,0.8725761772853186,0.993939393939394,0.9888888888888888,0.84472049689441,0.8594377510040161,0.994535519125683,0.8942598187311178,0.9469026548672568,0.8461538461538461,0.9375,0.9197080291970804,0.8927536231884058,0.7942857142857143,0.9716981132075472,0.9487179487179488,0.9083969465648856,0.9182389937106918,0.974025974025974,0.9664804469273744,0.9401709401709402,0.7899543378995434,0.934010152284264,0.958217270194986,0.9454545454545454,0.9652777777777778,0.9854014598540146,0.9884488448844884,0.8772727272727273,0.958041958041958,0.8992805755395683,0.8243243243243243,0.8265895953757225,0.8950617283950617,0.7010309278350515,0.9523809523809524,0.9708029197080292,0.7513812154696132,0.898989898989899,0.8,0.8186046511627907,0.8644859813084113,0.8502994011976048,0.8554216867469879,0.7868852459016393,0.7180851063829787,0.7981651376146789,0.9146341463414634,0.8992805755395683,0.978102189781022,0.8559556786703602,0.8220858895705522,0.7950530035335689
align-dinov2+1b-things+hyp-abl50-7,0.889394215026378,0.0,0.9738562091503268,0.8227146814404432,0.993939393939394,0.9722222222222222,0.8633540372670807,0.927710843373494,1.0,0.9003021148036254,0.9380530973451328,0.908653846153846,0.90625,0.9708029197080292,0.8985507246376812,0.8057142857142857,0.9622641509433962,0.9743589743589745,0.9389312977099236,0.8553459119496856,0.961038961038961,0.9217877094972068,0.8846153846153846,0.7945205479452054,0.964467005076142,0.9415041782729804,0.9333333333333332,0.8472222222222222,0.9635036496350364,0.9917491749174916,0.8636363636363636,0.958041958041958,0.920863309352518,0.9324324324324323,0.838150289017341,0.9074074074074074,0.7010309278350515,0.9319727891156464,0.9854014598540146,0.6740331491712708,0.915824915824916,0.7923076923076923,0.8232558139534883,0.8551401869158879,0.8622754491017964,0.8433734939759037,0.8633879781420765,0.6968085106382979,0.8119266055045872,0.9695121951219512,0.8345323741007195,0.9197080291970804,0.8199445983379502,0.8159509202453987,0.7879858657243817
align-dinov2+500m-things+hyp-abl20cat-218,0.7053095293299327,0.0,0.9014778325123152,0.952,0.9872611464968152,0.9528301886792452,0.9444444444444444,0.7089337175792507,0.9852941176470588,0.8841463414634146,1.0,0.8907563025210085,0.9583333333333334,0.8055555555555556,0.8586572438162544,0.4715909090909091,0.5487179487179488,1.0,0.9473684210526316,0.54421768707483,0.8387096774193549,0.963855421686747,0.314569536423841,0.9473684210526316,0.9743589743589745,0.2751842751842752,0.5964912280701754,0.7697841726618705,0.8924731182795699,0.95,0.9210526315789472,0.974025974025974,0.7899159663865546,0.972972972972973,0.5172413793103449,0.5133689839572193,0.4010989010989011,0.912621359223301,1.0,0.6036585365853658,0.8733333333333333,0.7950819672131147,0.8243243243243243,0.4309623430962343,0.6058394160583942,0.7832167832167832,0.4656084656084656,0.5641025641025641,0.8666666666666667,0.9770114942528736,0.797979797979798,0.8818181818181818,0.5406698564593302,0.696969696969697,0.2908496732026144
align-dinov2+500m-things+hyp-abl50-7,0.8888484627978898,0.0,0.934640522875817,0.8199445983379502,0.9696969696969696,0.9611111111111112,0.8571428571428571,0.9196787148594378,0.989071038251366,0.8700906344410876,0.9292035398230089,0.9230769230769232,0.96875,0.9635036496350364,0.8869565217391304,0.8171428571428572,0.9575471698113208,0.953846153846154,0.916030534351145,0.8616352201257862,0.9415584415584416,0.888268156424581,0.9273504273504274,0.8264840182648402,0.934010152284264,0.9749303621169916,0.9151515151515152,0.9027777777777778,0.9635036496350364,0.9735973597359736,0.9545454545454546,0.944055944055944,0.9136690647482014,0.8040540540540541,0.8497109826589595,0.8395061728395061,0.8505154639175257,0.9455782312925172,0.9854014598540146,0.6795580110497238,0.8956228956228957,0.8,0.8604651162790697,0.8691588785046729,0.8263473053892215,0.8373493975903614,0.8852459016393442,0.675531914893617,0.7660550458715596,0.9634146341463414,0.8992805755395683,0.9051094890510948,0.850415512465374,0.8343558282208589,0.7455830388692579
align-dinov2+1b-things+hyp-abl40cat-42,0.7361345828852358,0.0,0.5959183673469388,0.5941422594142259,0.9740932642487048,0.925925925925926,0.8617021276595744,0.92,0.889795918367347,0.5787321063394683,0.8549618320610687,0.5931558935361216,0.7321428571428571,0.842391304347826,0.8603531300160514,0.5707762557077626,0.8122448979591836,0.9549180327868853,0.9186046511627908,0.6436170212765957,0.5668202764976958,0.7759336099585062,0.3505747126436782,0.8977777777777778,0.953846153846154,0.9466666666666668,0.8324607329842932,0.8383233532934131,0.9090909090909092,0.5580524344569289,0.7246376811594203,0.9216867469879518,0.8363636363636363,0.9175824175824177,0.6181818181818182,0.6304347826086957,0.5246636771300448,0.8918918918918919,0.971153846153846,0.7339901477832512,0.856140350877193,0.6666666666666666,0.8324324324324325,0.5938566552901023,0.6445497630331753,0.8627450980392157,0.5361702127659574,0.5482456140350878,0.7540106951871658,0.9738219895287958,0.6647058823529411,0.7555555555555555,0.8922155688622755,0.8784530386740331,0.3700564971751412
