idx,p_yes,rank_yes,rank_no
9325,2.2383344067122835e-09,11,1
9326,6.180958855850349e-09,8,1
9327,1.7953133424342127e-09,8,1
9328,0.9999662041664124,1,2
9329,1.0,1,6
9330,0.999995768070221,1,2
9331,1.0,1,6
9332,6.665415241968731e-08,6,1
9333,1.7508257599274657e-07,2,1
9334,6.540382901931707e-09,7,1
9335,8.307483057024001e-08,3,1
9336,0.9999998807907104,1,3
9337,0.9999997615814209,1,2
9338,0.9987077116966248,1,2
9339,1.0,1,3
9340,3.153568073344104e-08,7,1
9341,9.682536550315035e-09,5,1
9342,1.2577568320182309e-08,5,1
9343,6.147989228821871e-09,6,1
9344,1.0,1,6
9345,1.0,1,6
9346,1.0,1,6
9347,1.0,1,6
9348,0.00012513931142166257,3,1
9349,2.9518830615415936e-06,3,1
9350,6.839326260887901e-07,3,1
9351,4.590743785115592e-08,5,1
9352,8.599090506322682e-07,3,1
9353,0.9999998807907104,1,3
9354,0.9999992847442627,1,2
9355,0.9999990463256836,1,2
9356,1.7655867878829667e-08,4,1
9357,3.344952759221087e-08,2,1
9358,1.6633800115073427e-08,2,1
9359,5.998130436779547e-09,4,1
9360,1.628779244811085e-08,5,1
9361,6.499994924524799e-06,2,1
9362,0.9998981356620789,1,2
9363,0.9999992847442627,1,2
9364,5.381348273658659e-06,3,1
9365,3.0654409783892334e-06,2,1
9366,4.214881244024582e-08,4,1
9367,6.370042626713257e-08,3,1
9368,0.9999771118164062,1,2
9369,1.0,1,3
9370,1.0,1,5
9371,1.0,1,3
9372,4.544384868410134e-09,6,1
9373,1.1962588253311424e-08,5,1
9374,4.57638549278272e-09,7,1
9375,6.805905616857899e-09,5,1
9376,0.4228630065917969,2,1
9377,1.3162307368475012e-06,2,1
9378,1.0,1,5
9379,0.9999990463256836,1,2
9380,7.131578172447917e-08,5,1
9381,1.4214009524948779e-07,3,1
9382,3.346274013438233e-08,6,1
9383,7.329860807203659e-08,3,1
9384,0.9979501366615295,1,2
9385,1.0,1,3
9386,0.9999735951423645,1,2
9387,1.0,1,4
9388,4.7166809054033365e-06,2,1
9389,5.628985036310041e-06,2,1
9390,3.4537279702817614e-07,2,1
9391,3.6843612178927287e-06,2,1
9392,2.551530258187995e-07,2,1
9393,9.748988668434322e-05,2,1
9394,5.559292617363099e-07,2,1
9395,0.20065554976463318,2,1
9396,3.961410754982353e-07,2,1
9397,0.8729349970817566,1,2
9398,9.203067747876048e-06,2,1
9399,0.9655632972717285,1,2
9400,1.0,1,5
9401,1.0,1,7
9402,1.0,1,5
9403,1.0,1,7
9404,8.408308076468529e-07,3,1
9405,8.227036232710816e-06,3,1
9406,0.0006096895085647702,2,1
9407,3.369456180735142e-06,3,1
9408,1.0,1,6
9409,1.0,1,7
9410,0.9998118281364441,1,2
9411,1.0,1,4
9412,6.495621164503973e-06,5,1
9413,1.0974831639032345e-05,6,1
9414,1.410441399229967e-07,6,1
9415,3.6268431813368807e-07,6,1
9416,3.4006607165792957e-06,3,1
9417,1.6919289080874478e-08,8,1
9418,0.017242776229977608,2,1
9419,1.5579338930038489e-09,8,1
9420,9.820497126611372e-08,7,1
9421,7.510901411933446e-08,4,1
9422,3.557928351938244e-08,6,1
9423,4.704113365505691e-08,5,1
9424,0.6086630821228027,1,2
9425,4.907968786938e-07,2,1
9426,0.971109926700592,1,2
9427,9.084340746312591e-08,2,1
9428,4.6155994937180367e-07,3,1
9429,1.366541368952312e-07,3,1
9430,9.720489302367241e-09,8,1
9431,5.086646215346491e-09,8,1
9432,1.0,1,5
9433,1.0,1,6
9434,1.0,1,5
9435,1.0,1,6
9436,1.1973322955327603e-07,3,1
9437,6.772679483901811e-08,2,1
9438,1.4864443009798833e-08,6,1
9439,1.0487947399440145e-08,6,1
9440,1.0,1,3
9441,1.0,1,2
9442,1.0,1,3
9443,0.9999997615814209,1,2
9444,1.5312647860810102e-07,4,1
9445,2.7654452061653956e-09,9,1
9446,2.1347551282246968e-08,5,1
9447,5.463016705675727e-09,8,1
9448,1.0,1,3
9449,0.0009813178330659866,2,1
9450,0.9999996423721313,1,2
9451,0.0006702495738863945,2,1
9452,3.1223737551044906e-07,3,1
9453,1.5076361705723684e-05,2,1
9454,2.907642056015902e-06,2,1
9455,4.5864717890253814e-07,2,1
9456,1.0,1,4
9457,1.0,1,6
9458,0.9999997615814209,1,2
9459,1.0,1,5
9460,8.622483704812112e-08,7,1
9461,2.6251175455627163e-08,5,1
9462,8.435969256481712e-09,8,1
9463,7.06248526327613e-09,5,1
9464,1.0,1,5
9465,1.0,1,4
9466,1.0,1,4
9467,1.0,1,5
9468,4.2812965261873615e-07,3,1
9469,8.221024359045259e-07,3,1
9470,2.0442575987544842e-07,2,1
9471,4.65927655568521e-07,2,1
9472,1.0,1,3
9473,1.0,1,6
9474,1.0,1,5
9475,1.0,1,6
9476,1.1603430039031082e-06,3,1
9477,1.2076296407315112e-08,6,1
9478,3.713846563613288e-09,5,1
9479,2.433798274026344e-09,7,1
9480,1.0,1,6
9481,1.0,1,6
9482,1.0,1,6
9483,1.0,1,5
9484,5.26626593000401e-07,2,1
9485,2.1230232960078865e-05,2,1
9486,2.4835211220874953e-08,6,1
9487,4.53421442614399e-08,2,1
9488,0.9999999403953552,1,5
9489,1.0,1,7
9490,1.0,1,6
9491,1.0,1,7
9492,9.593270078767091e-06,2,1
9493,1.7775847709344816e-06,3,1
9494,1.7157240961296338e-07,4,1
9495,1.1396144117270524e-07,3,1
9496,0.9999998807907104,1,2
9497,0.9999996423721313,1,2
9498,1.0,1,4
9499,1.0,1,3
9500,4.669590634875931e-05,3,1
9501,2.0457330265344353e-06,3,1
9502,1.2401691265040427e-06,3,1
9503,1.078627178685565e-06,3,1
9504,0.9999998807907104,1,3
9505,1.0,1,2
9506,1.0,1,5
9507,1.0,1,4
9508,8.686182013661892e-07,4,1
9509,4.385751708468888e-07,2,1
9510,2.835464307793245e-08,4,1
9511,3.463120634705774e-08,3,1
9512,0.9980816841125488,1,2
9513,0.9999992847442627,1,2
9514,1.0,1,2
9515,1.0,1,4
9516,2.88097965039924e-07,4,1
9517,3.7002735098212725e-08,5,1
9518,6.418396480967203e-09,10,1
9519,3.424274197527666e-09,9,1
9520,1.0,1,4
9521,1.0,1,4
9522,1.0,1,6
9523,1.0,1,5
9524,2.140494359537115e-08,12,1
9525,6.966933341345793e-08,3,1
9526,1.2081994960055908e-08,10,1
9527,1.6943639380428976e-08,7,1
9528,1.0,1,5
9529,0.9999998807907104,1,2
9530,1.0,1,5
9531,1.0,1,4
9532,0.0001711436198092997,4,1
9533,6.276860631260206e-08,4,1
9534,1.548594781297652e-07,6,1
9535,2.0904090902718053e-08,7,1
9536,1.0,1,3
9537,1.0,1,5
9538,1.0,1,4
9539,1.0,1,5
9540,5.233758201939054e-06,5,1
9541,2.2690672096814524e-07,3,1
9542,5.42667386582707e-08,8,1
9543,3.353974165065665e-08,5,1
9544,1.0,1,3
9545,1.0,1,5
9546,1.0,1,2
9547,1.0,1,4
9548,1.1772119279385151e-08,9,1
9549,4.248585039334785e-09,8,1
9550,1.964165052825706e-09,11,1
9551,1.2456757847445488e-09,7,1
9552,1.0,1,4
9553,1.0,1,4
9554,1.0,1,4
9555,1.0,1,5
9556,1.1133944877173008e-09,9,1
9557,2.358311101957611e-09,6,1
9558,1.824249751258833e-09,10,1
9559,1.856834019875464e-09,6,1
9560,0.9999992847442627,1,2
9561,0.010270370170474052,2,1
9562,0.9977546334266663,1,2
9563,7.720689609413967e-05,2,1
9564,1.0166496622332488e-06,2,1
9565,1.8237510346352792e-07,2,1
9566,1.7221012171830807e-07,2,1
9567,1.3762824835339416e-07,2,1
9568,1.0,1,2
9569,1.0,1,5
9570,1.0,1,2
9571,1.0,1,5
9572,1.0367955383117078e-06,4,1
9573,6.219075885383063e-07,3,1
9574,3.100606420503027e-07,3,1
9575,7.144689817550898e-08,4,1
9576,1.0,1,4
9577,1.0,1,6
9578,1.0,1,6
9579,1.0,1,6
9580,9.892020216284436e-07,3,1
9581,5.014306339035102e-07,2,1
9582,2.6765313521082135e-08,7,1
9583,8.894915737300835e-08,2,1
9584,1.0,1,5
9585,1.0,1,6
9586,1.0,1,4
9587,1.0,1,6
9588,2.5654480850789696e-07,4,1
9589,1.3370485874020233e-07,3,1
9590,7.73055486291696e-09,9,1
9591,5.872084152258594e-09,6,1
9592,0.20316603779792786,2,1
9593,2.178358826654403e-08,6,1
9594,0.6283281445503235,1,2
9595,1.9225251435273094e-06,4,1
9596,9.012525697471574e-05,3,1
9597,6.740013759554131e-06,4,1
9598,8.343196782334417e-07,4,1
9599,6.682805064883723e-07,3,1
9600,1.0,1,4
9601,1.0,1,5
9602,1.0,1,5
9603,1.0,1,5
9604,1.4784852453431085e-07,5,1
9605,7.579343019870066e-08,3,1
9606,6.598965995863182e-08,4,1
9607,4.579162382611912e-09,8,1
9608,1.0,1,3
9609,1.0,1,5
9610,1.0,1,5
9611,1.0,1,5
9612,1.7161280538857682e-06,3,1
9613,3.6028075101057766e-07,4,1
9614,1.9871085896738805e-06,4,1
9615,1.9905822057353362e-07,4,1
9616,0.9999984502792358,1,2
9617,0.9999997615814209,1,2
9618,0.9997956156730652,1,2
9619,0.9997369647026062,1,2
9620,8.432193965290935e-08,6,1
9621,2.6701778566007306e-08,6,1
9622,4.9550621383787075e-09,6,1
9623,6.007301323052161e-09,8,1
9624,1.0,1,3
9625,1.0,1,6
9626,1.0,1,6
9627,1.0,1,6
9628,2.404225369900814e-07,3,1
9629,2.1469993953360245e-05,2,1
9630,1.7909227878476486e-08,4,1
9631,4.5016835770184116e-07,2,1
9632,8.252004590758588e-08,3,1
9633,0.020329920575022697,2,1
9634,1.0398111953691114e-06,2,1
9635,5.1515262384782545e-06,2,1
9636,2.2588661607869653e-08,8,1
9637,2.8879933111625178e-08,7,1
9638,3.6447036499964724e-09,7,1
9639,5.014417769899637e-09,7,1
9640,1.0,1,3
9641,1.0,1,5
9642,0.9960728883743286,1,2
9643,1.0,1,5
9644,1.405990257552503e-08,4,1
9645,1.0874160460971893e-09,5,1
9646,5.866169772161811e-10,8,1
9647,7.118049483167965e-10,6,1
9648,1.0,1,2
9649,1.0,1,6
9650,1.0,1,2
9651,1.0,1,7
9652,6.303085910985828e-07,3,1
9653,6.098275662225205e-08,4,1
9654,1.2209284250275232e-08,9,1
9655,8.661791284225728e-09,8,1
9656,1.0,1,6
9657,1.0,1,5
9658,1.0,1,6
9659,1.0,1,6
9660,4.289153821446234e-06,3,1
9661,1.631836994420155e-07,2,1
9662,5.329989676283731e-07,3,1
9663,3.372390366962463e-08,3,1
9664,1.0,1,10
9665,1.0,1,7
9666,1.0,1,6
9667,1.0,1,5
9668,3.576550398065592e-07,4,1
9669,5.058793206558221e-08,3,1
9670,3.84934892849742e-08,7,1
9671,1.7417383091355987e-08,6,1
9672,0.9999994039535522,1,2
9673,0.9999996423721313,1,2
9674,0.9999997615814209,1,2
9675,0.9999998807907104,1,2
9676,4.1656453504401725e-06,4,1
9677,8.891641556374452e-08,3,1
9678,9.040834925144736e-08,4,1
9679,5.387091306374714e-08,2,1
9680,1.0,1,4
9681,1.0,1,5
9682,1.0,1,3
9683,1.0,1,5
9684,1.0303364433639217e-05,4,1
9685,3.9573328081132786e-07,3,1
9686,1.919362233593347e-07,3,1
9687,1.5007881160045144e-08,5,1
9688,0.9999949336051941,1,2
9689,0.9998676180839539,1,2
9690,0.9999996423721313,1,2
9691,1.0,1,3
9692,4.124448338416187e-09,7,1
9693,3.681025706470109e-09,9,1
9694,7.865246232086065e-08,4,1
9695,2.5179485163562276e-08,4,1
9696,0.9892096519470215,1,2
9697,1.0,1,3
9698,1.0,1,4
9699,1.0,1,5
9700,4.679316703004588e-07,4,1
9701,1.7478990699260066e-08,8,1
9702,1.3875098403559605e-08,9,1
9703,6.583827261152919e-09,8,1
9704,0.6992135047912598,1,2
9705,8.872883654476027e-07,4,1
9706,3.4721756492217537e-07,3,1
9707,1.5606596548423113e-07,3,1
9708,2.7283162395974614e-08,5,1
9709,3.6736047537289096e-09,6,1
9710,6.11940853545434e-09,6,1
9711,4.297960654042754e-09,6,1
9712,0.9999998807907104,1,2
9713,0.9807865619659424,1,2
9714,0.9999994039535522,1,2
9715,0.00954308919608593,2,1
9716,3.921109836824144e-08,2,1
9717,6.799770346788137e-08,2,1
9718,6.347628556113705e-08,2,1
9719,2.5296507999428286e-08,3,1
9720,0.9999983906745911,1,4
9721,0.9997401237487793,1,4
9722,0.9999990463256836,1,2
9723,0.9998557567596436,1,2
9724,1.5940562647642764e-08,9,1
9725,7.905551768772057e-09,7,1
9726,1.507417835000524e-08,5,1
9727,8.115439875666652e-09,7,1
9728,1.0,1,6
9729,1.0,1,6
9730,1.0,1,6
9731,1.0,1,6
9732,1.496398311928715e-07,7,1
9733,6.520431838907825e-08,7,1
9734,1.0644380665780773e-07,6,1
9735,1.1305193226007759e-07,4,1
9736,0.9999651908874512,1,2
9737,0.8522672057151794,1,2
9738,0.9969691038131714,1,2
9739,0.7178896069526672,1,2
9740,1.0115018085343763e-06,2,1
9741,1.770713176085792e-08,5,1
9742,6.064115609660803e-08,2,1
9743,9.378481102828573e-09,6,1
9744,0.9999997615814209,1,2
9745,1.0,1,5
9746,0.9998809099197388,1,2
9747,1.0,1,6
9748,6.336825322250661e-07,4,1
9749,1.8494406006652753e-08,6,1
9750,3.785841897752107e-07,4,1
9751,2.7418748160812356e-08,6,1
9752,0.9999996423721313,1,2
9753,1.0,1,4
9754,1.0,1,3
9755,1.0,1,3
9756,0.5221203565597534,1,2
9757,0.0015353229828178883,2,1
9758,0.9998802542686462,1,2
9759,3.334902066853829e-05,2,1
9760,1.0,1,9
9761,1.0,1,8
9762,1.0,1,9
9763,1.0,1,7
9764,4.1213024815078825e-06,3,1
9765,7.462932671842282e-07,3,1
9766,1.484085032643634e-07,4,1
9767,1.8412924518429463e-08,5,1
9768,1.0,1,6
9769,1.0,1,5
9770,1.0,1,6
9771,1.0,1,6
9772,0.0026377441827207804,4,1
9773,9.254289579985198e-06,4,1
9774,1.8394374592389795e-06,4,1
9775,8.528677142294327e-08,3,1
9776,1.0,1,5
9777,1.0,1,6
9778,1.0,1,6
9779,1.0,1,6
9780,5.040293160618603e-08,10,1
9781,8.95895411190395e-08,3,1
9782,2.249969810463881e-08,9,1
9783,3.169899187582814e-08,6,1
9784,1.0,1,4
9785,1.0,1,7
9786,1.0,1,4
9787,1.0,1,6
9788,3.253834179872683e-08,9,1
9789,7.74768125211267e-08,8,1
9790,2.553311340136588e-08,7,1
9791,4.82167763493635e-08,6,1
9792,6.318227292467782e-07,2,1
9793,1.0,1,3
9794,1.0,1,3
9795,1.0,1,4
9796,0.022518184036016464,2,1
9797,3.996681243734201e-06,3,1
9798,4.211834720990737e-07,4,1
9799,4.4322138137431466e-07,3,1
9800,1.0,1,3
9801,1.0,1,4
9802,1.0,1,4
9803,1.0,1,4
9804,3.922576468085026e-07,2,1
9805,9.749604714670568e-07,2,1
9806,4.070631831609717e-09,7,1
9807,2.4591184200062344e-08,3,1
9808,0.9999998807907104,1,4
9809,1.0,1,4
9810,1.0,1,6
9811,1.0,1,5
9812,2.5940020350390114e-05,3,1
9813,3.8815457514829177e-07,3,1
9814,2.17743760799749e-07,4,1
9815,1.721920170894009e-07,3,1
9816,0.07188155502080917,2,1
9817,0.01801810786128044,2,1
9818,0.29042237997055054,2,1
9819,0.9999092221260071,1,2
9820,4.092857489013113e-05,4,1
9821,4.388739034766331e-05,3,1
9822,5.067900474386988e-06,3,1
9823,4.6865247895766515e-06,3,1
9824,1.0,1,5
9825,1.0,1,3
9826,1.0,1,6
9827,1.0,1,5
9828,3.343632215546677e-08,6,1
9829,1.9542414975148859e-07,2,1
9830,1.0429182850657526e-07,2,1
9831,1.9272785323209973e-07,2,1
9832,3.3445205190218985e-05,2,1
9833,5.166386927157873e-07,3,1
9834,2.580396358098369e-05,2,1
9835,0.0001727061899146065,2,1
9836,1.5293670330152054e-08,3,1
9837,5.79151091528729e-08,2,1
9838,6.921766981804467e-08,3,1
9839,1.5424288903886918e-06,2,1
9840,0.6404241323471069,1,2
9841,0.9999988675117493,1,3
9842,0.002056419150903821,2,1
9843,0.9839987754821777,1,2
9844,3.195773103925603e-07,2,1
9845,1.560424749413869e-07,2,1
9846,1.1821664536171284e-08,6,1
9847,2.5766427214080068e-08,4,1
9848,1.0,1,6
9849,1.0,1,5
9850,1.0,1,3
9851,0.9999998807907104,1,3
9852,1.3438794965736633e-08,6,1
9853,7.412132418949113e-08,4,1
9854,1.0256469451519479e-08,6,1
9855,2.338170546067886e-08,4,1
9856,1.0,1,4
9857,1.0,1,4
9858,1.0,1,4
9859,1.0,1,4
9860,8.537450213452757e-08,4,1
9861,8.529133310730685e-08,3,1
9862,1.4223711986005583e-08,8,1
9863,2.7171463301556287e-08,8,1
9864,0.002406784798949957,2,1
9865,1.0,1,7
9866,1.8577098671812564e-05,3,1
9867,1.0,1,5
9868,8.228286674238916e-07,3,1
9869,3.740379952432704e-07,3,1
9870,9.161670533330835e-08,4,1
9871,3.000684856147018e-08,5,1
9872,0.9885596036911011,1,2
9873,1.0,1,5
9874,0.9823468327522278,1,2
9875,1.0,1,5
9876,2.1976448749683186e-07,4,1
9877,1.657837422897046e-08,6,1
9878,1.784176930641479e-07,3,1
9879,1.761587498094741e-08,5,1
9880,0.9999908208847046,1,2
9881,1.0,1,5
9882,0.995017409324646,1,2
9883,1.0,1,5
9884,9.831754965716755e-08,4,1
9885,1.9719362143177932e-08,3,1
9886,1.8991725525552283e-08,7,1
9887,1.954046879859561e-08,3,1
9888,1.2709402881228016e-06,3,1
9889,0.9995601177215576,1,2
9890,2.9447928682202473e-05,2,1
9891,1.0,1,4
9892,1.0556060914268528e-08,8,1
9893,1.2524733250529607e-08,3,1
9894,3.880670007561093e-09,9,1
9895,5.077320786028849e-09,3,1
9896,0.9999996423721313,1,3
9897,0.9999997615814209,1,3
9898,1.0,1,6
9899,1.0,1,6
9900,3.6093490507482784e-07,3,1
9901,1.4143120452558833e-08,4,1
9902,1.9628814129646344e-08,6,1
9903,6.903043026085243e-09,5,1
9904,0.002984265796840191,3,1
9905,0.8896771669387817,1,2
9906,0.023064538836479187,2,1
9907,0.9972068667411804,1,2
9908,0.007383865304291248,2,1
9909,0.029392875730991364,2,1
9910,1.8694823666010052e-05,2,1
9911,0.001008401159197092,2,1
9912,0.0001225937739945948,3,1
9913,0.022231226786971092,2,1
9914,0.09873523563146591,2,1
9915,0.9987590312957764,1,2
9916,0.0003950400569010526,2,1
9917,5.24602182849776e-06,2,1
9918,6.451624017245194e-07,2,1
9919,7.887285136121136e-08,3,1
9920,1.0,1,5
9921,1.0,1,3
9922,1.0,1,5
9923,1.0,1,5
9924,1.2139412142175843e-08,6,1
9925,2.7935922020105863e-08,5,1
9926,7.2054078259498056e-09,8,1
9927,2.4137223775255734e-08,8,1
9928,1.0,1,7
9929,1.0,1,5
9930,1.0,1,6
9931,1.0,1,6
9932,6.004773211998327e-08,3,1
9933,4.0485435448545104e-08,3,1
9934,7.63106822176951e-09,9,1
9935,1.1916200470807325e-08,6,1
9936,0.9999720454216003,1,3
9937,1.0,1,6
9938,0.9999996423721313,1,3
9939,1.0,1,6
9940,1.2499055124237657e-08,7,1
9941,5.483690657115403e-08,7,1
9942,5.524061208461717e-09,6,1
9943,6.583462663911632e-09,7,1
9944,0.009217536076903343,2,1
9945,0.8805577158927917,1,2
9946,0.9999997615814209,1,3
9947,0.9634045362472534,1,2
9948,2.335043291168404e-06,5,1
9949,9.900273880703025e-07,5,1
9950,2.2433662039134106e-08,9,1
9951,9.187711214053706e-08,6,1
9952,1.0,1,2
9953,0.999997079372406,1,2
9954,0.9999998807907104,1,2
9955,0.9999929070472717,1,2
9956,7.066073067107936e-06,3,1
9957,1.2809513805223105e-07,2,1
9958,1.9633645820249512e-08,7,1
9959,2.7834767379886216e-08,7,1
9960,1.0,1,4
9961,1.0,1,9
9962,1.0,1,7
9963,1.0,1,8
9964,2.8382507011315283e-08,8,1
9965,3.5790751695685685e-08,7,1
9966,2.6681467701905603e-08,5,1
9967,1.722218456734481e-08,7,1
9968,0.9999998807907104,1,3
9969,1.0,1,4
9970,1.0,1,5
9971,1.0,1,5
9972,6.516575279391645e-09,7,1
9973,1.3549150690295164e-09,10,1
9974,2.499178286541337e-08,4,1
9975,1.610677924368531e-09,8,1
9976,0.00016848430095706135,2,1
9977,2.1491627194336616e-05,2,1
9978,0.2577154338359833,2,1
9979,0.0001643844007048756,2,1
9980,4.563626987419411e-08,6,1
9981,2.401410981178742e-08,6,1
9982,8.190531808338619e-09,6,1
9983,1.184048414870631e-08,6,1
9984,4.9921745812753215e-06,2,1
9985,3.1333861443272326e-06,3,1
9986,1.0,1,4
9987,0.9999996423721313,1,2
9988,1.4270392512116814e-06,3,1
9989,6.449052847301573e-08,4,1
9990,7.504512922196227e-08,4,1
9991,8.620208546972208e-09,6,1
9992,1.0,1,6
9993,1.0,1,5
9994,1.0,1,6
9995,1.0,1,6
9996,4.571415388454625e-07,5,1
9997,3.370770400579204e-07,6,1
9998,1.2648006197935047e-08,6,1
9999,4.6857721258675156e-08,4,1
10000,1.0,1,8
10001,1.0,1,8
10002,1.0,1,6
10003,1.0,1,6
10004,8.885658075996616e-08,4,1
10005,1.419712845063259e-07,2,1
10006,1.5616507198501495e-08,4,1
10007,6.30455332384372e-08,3,1
10008,0.9999945759773254,1,2
10009,0.9999998807907104,1,3
10010,1.0,1,4
10011,1.0,1,4
10012,9.082315699515675e-08,4,1
10013,1.8721125982779085e-08,8,1
10014,4.195277014673593e-09,9,1
10015,4.6366057659952276e-09,9,1
10016,0.01888705976307392,2,1
10017,0.00011042696132790297,2,1
10018,0.9999982118606567,1,2
10019,4.03517539382392e-08,3,1
10020,4.2506109743101206e-09,9,1
10021,5.843403094729638e-09,5,1
10022,2.964694711948823e-09,8,1
10023,4.1584700127828e-09,4,1
10024,1.0,1,2
10025,1.0,1,5
10026,1.0,1,4
10027,1.0,1,4
10028,0.0002247067168354988,2,1
10029,3.955368033103923e-09,6,1
10030,1.8611073571150882e-08,4,1
10031,3.956627914192268e-09,9,1
10032,1.0,1,6
10033,1.0,1,4
10034,1.0,1,8
10035,1.0,1,5
10036,1.8146797842177875e-08,10,1
10037,4.414377485773002e-08,3,1
10038,1.2303937424462674e-08,8,1
10039,3.6018725779740635e-08,4,1
10040,0.9999998807907104,1,4
10041,1.0,1,6
10042,1.0,1,3
10043,1.0,1,6
10044,1.5737883529709507e-07,6,1
10045,7.646397648386483e-08,5,1
10046,2.0678331935641836e-08,9,1
10047,2.0618152518636634e-08,6,1
10048,0.9990676045417786,1,2
10049,1.0,1,5
10050,0.9999993443489075,1,3
10051,1.0,1,5
10052,6.807621275584097e-07,4,1
10053,5.24725801369641e-05,3,1
10054,1.0921328339463798e-06,4,1
10055,1.3703318472835235e-05,3,1
10056,0.9999972581863403,1,3
10057,1.0,1,5
10058,0.9585544466972351,1,2
10059,0.9999287128448486,1,2
10060,1.0927527682724758e-06,7,1
10061,2.6467237148608547e-06,4,1
10062,5.791413286715397e-07,4,1
10063,1.430225211151992e-06,3,1
10064,1.0,1,9
10065,1.0,1,8
10066,1.0,1,4
10067,1.0,1,6
10068,5.31103296452784e-07,4,1
10069,2.5289187988164485e-07,3,1
10070,1.978164192451004e-07,3,1
10071,9.008491019812936e-08,3,1
10072,0.9998706579208374,1,2
10073,0.9979766607284546,1,2
10074,0.9999998807907104,1,2
10075,0.999997079372406,1,2
10076,1.8868986444431357e-06,5,1
10077,8.643586291157135e-09,7,1
10078,1.2578817099040407e-08,9,1
10079,5.259968016702032e-09,7,1
10080,1.0,1,7
10081,1.0,1,6
10082,1.0,1,4
10083,1.0,1,5
10084,4.4892312871525064e-05,3,1
10085,3.1314018997363746e-05,3,1
10086,2.5616489551794075e-07,4,1
10087,2.3295848450288759e-07,3,1
10088,0.033834803849458694,2,1
10089,0.7695000171661377,1,2
10090,0.525217592716217,1,2
10091,0.10605565458536148,2,1
10092,7.84336771175731e-06,3,1
10093,3.511262889333011e-07,2,1
10094,8.248747462857864e-08,5,1
10095,1.9857425925806638e-08,4,1
10096,1.0,1,4
10097,1.0,1,5
10098,0.9999997615814209,1,2
10099,1.0,1,5
10100,1.1830190160821985e-08,8,1
10101,3.5742182546982804e-08,7,1
10102,1.0059991950583935e-08,9,1
10103,5.169006112026864e-09,9,1
10104,1.0,1,5
10105,1.0,1,6
10106,1.0,1,4
10107,1.0,1,6
10108,1.2005508809309617e-09,12,1
10109,2.7296840343637996e-09,7,1
10110,5.292561389147465e-10,12,1
10111,1.5370046346774302e-09,7,1
10112,0.00015133083797991276,3,1
10113,2.143618985428475e-06,4,1
10114,0.2661038637161255,2,1
10115,7.868601096561179e-05,3,1
10116,1.892003353987093e-08,9,1
10117,1.8386851152740746e-08,6,1
10118,1.4198178632796044e-08,5,1
10119,3.372500145815138e-08,4,1
10120,0.9987819194793701,1,4
10121,1.0,1,9
10122,0.999998927116394,1,3
10123,1.0,1,7
10124,7.838021787165417e-08,4,1
10125,2.4664143438712927e-07,4,1
10126,2.267391430166299e-08,7,1
10127,3.158197259267581e-08,5,1
10128,0.9999971389770508,1,3
10129,1.0,1,6
10130,1.0,1,6
10131,1.0,1,6
10132,4.613633475258894e-09,7,1
10133,4.102910899916878e-09,8,1
10134,4.139240949996292e-09,7,1
10135,3.000402815089842e-09,8,1
10136,0.9994931221008301,1,2
10137,0.9988127946853638,1,2
10138,1.0,1,5
10139,1.0,1,6
10140,1.5793396812568972e-07,4,1
10141,4.078684057162718e-09,6,1
10142,3.3215739048131354e-09,8,1
10143,2.262249720885734e-09,7,1
10144,0.026304597035050392,2,1
10145,0.00020808575209230185,2,1
10146,0.02501978725194931,2,1
10147,0.0005051023326814175,2,1
10148,1.817773132017919e-08,6,1
10149,1.4797909564379097e-08,3,1
10150,7.065894536140149e-09,7,1
10151,5.27084509371889e-09,4,1
10152,0.9999999403953552,1,5
10153,0.9999998807907104,1,4
10154,1.0,1,6
10155,0.9999691843986511,1,2
10156,3.4961399819621874e-07,4,1
10157,2.5887817400871427e-07,2,1
10158,4.212333948316882e-08,4,1
10159,6.9694728210834e-08,2,1
10160,0.9999987483024597,1,2
10161,1.0,1,5
10162,1.0,1,5
10163,1.0,1,5
10164,1.2244503011515917e-07,4,1
10165,1.1106510555691784e-07,3,1
10166,4.590171354124095e-09,7,1
10167,1.7985909650519716e-08,4,1
10168,1.0,1,2
10169,0.9997302293777466,1,2
10170,1.0,1,6
10171,1.0,1,6
10172,9.963359843823127e-06,4,1
10173,9.271410306155303e-09,7,1
10174,0.036420732736587524,2,1
10175,0.0016671328339725733,2,1
10176,2.69121301244013e-07,4,1
10177,2.1105879568494856e-05,2,1
10178,0.012308523058891296,2,1
10179,1.6153663864315604e-06,2,1
10180,2.8521049898699857e-05,3,1
10181,2.161098200303968e-05,3,1
10182,1.110011680793832e-06,3,1
10183,1.6099826325444155e-06,3,1
10184,1.0,1,3
10185,1.0,1,4
10186,0.9999998807907104,1,2
10187,0.9999997615814209,1,2
10188,3.2416522799394443e-07,4,1
10189,1.8079859387398756e-07,3,1
10190,3.633461886920486e-08,4,1
10191,6.94945825330251e-08,3,1
10192,0.8437085747718811,1,2
10193,1.0,1,3
10194,1.0,1,2
10195,0.9999998807907104,1,2
10196,2.3725253583961603e-07,3,1
10197,1.9786411940003745e-06,3,1
10198,3.4915476732066963e-08,5,1
10199,3.3099961882498974e-08,6,1
10200,0.00017083319835364819,2,1
10201,0.9341579079627991,1,2
10202,0.9999997615814209,1,2
10203,0.9999995231628418,1,2
10204,1.0632045643887977e-07,5,1
10205,8.009492091787251e-08,3,1
